,Wavelength[nm],Average
0,320.469,1.0
1,323.166,0.628866
2,325.861,0.621212
3,328.553,1.018182
4,331.243,1.0
5,333.93,0.402174
6,336.615,0.442623
7,339.297,0.924051
8,341.976,0.253165
9,344.653,0.477778
10,347.327,0.427083
11,349.998,0.556604
12,352.666,0.916667
13,355.331,0.366197
14,357.994,0.52
15,360.653,0.842857
16,363.309,0.944444
17,365.962,0.409639
18,368.612,0.256757
19,371.259,0.298969
20,373.903,0.561404
21,376.543,0.210526
22,379.18,0.258427
23,381.813,0.508475
24,384.443,0.855556
25,387.07,0.661017
26,389.693,0.648649
27,392.313,1.192308
28,394.929,0.948052
29,397.541,0.341463
30,400.15,0.6
31,402.755,0.584158
32,405.356,0.438776
33,407.954,0.20354
34,410.547,0.590164
35,413.137,0.553571
36,415.723,0.481013
37,418.305,0.436047
38,420.883,0.456067
39,423.457,0.641379
40,426.027,0.573991
41,428.593,0.501754
42,431.154,0.501136
43,433.712,0.505579
44,436.265,0.505192
45,438.814,0.494318
46,441.359,0.504455
47,443.9,0.50969
48,446.436,0.49659
49,448.967,0.503497
50,451.495,0.497247
51,454.018,0.500952
52,456.536,0.501822
53,459.05,0.510148
54,461.559,0.510989
55,464.064,0.512608
56,466.564,0.527171
57,469.06,0.529452
58,471.551,0.525403
59,474.037,0.526309
60,476.518,0.533176
61,478.995,0.537397
62,481.467,0.541316
63,483.934,0.539683
64,486.396,0.546954
65,488.853,0.550564
66,491.305,0.53745
67,493.753,0.545127
68,496.195,0.562739
69,498.632,0.557536
70,501.065,0.566485
71,503.492,0.570362
72,505.914,0.582752
73,508.332,0.58001
74,510.743,0.589578
75,513.15,0.598848
76,515.552,0.608349
77,517.948,0.614741
78,520.339,0.613159
79,522.725,0.62081
80,525.106,0.630367
81,527.481,0.634811
82,529.851,0.642114
83,532.216,0.636898
84,534.575,0.640911
85,536.929,0.633576
86,539.277,0.644242
87,541.62,0.64214
88,543.957,0.639299
89,546.289,0.638207
90,548.616,0.637231
91,550.936,0.642663
92,553.252,0.630463
93,555.561,0.635588
94,557.865,0.642409
95,560.164,0.649396
96,562.457,0.648985
97,564.744,0.656871
98,567.025,0.659243
99,569.301,0.660429
100,571.571,0.664274
101,573.835,0.66046
102,576.093,0.665461
103,578.346,0.668387
104,580.593,0.66814
105,582.834,0.674125
106,585.069,0.688159
107,587.299,0.687664
108,589.522,0.691133
109,591.74,0.694912
110,593.952,0.693698
111,596.158,0.691963
112,598.358,0.684486
113,600.551,0.686735
