,Wavelength[nm],Average
0,320.469,6.0
1,323.166,50.0
2,325.861,46.0
3,328.553,61.0
4,331.243,67.0
5,333.93,74.0
6,336.615,62.0
7,339.297,83.0
8,341.976,73.0
9,344.653,81.0
10,347.327,94.0
11,349.998,78.0
12,352.666,117.0
13,355.331,160.0
14,357.994,160.0
15,360.653,238.0
16,363.309,260.0
17,365.962,374.0
18,368.612,706.0
19,371.259,1265.0
20,373.903,2822.0
21,376.543,6619.0
22,379.18,14430.0
23,381.813,27407.0
24,384.443,44226.0
25,387.07,53744.0
26,389.693,54527.0
27,392.313,54585.0
28,394.929,54433.0
29,397.541,54394.0
30,400.15,47124.0
31,402.755,34975.0
32,405.356,25309.0
33,407.954,17639.0
34,410.547,11987.0
35,413.137,8405.0
36,415.723,5810.0
37,418.305,4142.0
38,420.883,2859.0
39,423.457,2150.0
40,426.027,1513.0
41,428.593,1206.0
42,431.154,969.0
43,433.712,786.0
44,436.265,704.0
45,438.814,624.0
46,441.359,565.0
47,443.9,554.0
48,446.436,514.0
49,448.967,484.0
50,451.495,471.0
51,454.018,482.0
52,456.536,485.0
53,459.05,532.0
54,461.559,495.0
55,464.064,469.0
56,466.564,481.0
57,469.06,530.0
58,471.551,560.0
59,474.037,548.0
60,476.518,536.0
61,478.995,527.0
62,481.467,502.0
63,483.934,511.0
64,486.396,495.0
65,488.853,563.0
66,491.305,497.0
67,493.753,540.0
68,496.195,509.0
69,498.632,551.0
70,501.065,455.0
71,503.492,491.0
72,505.914,429.0
73,508.332,468.0
74,510.743,462.0
75,513.15,400.0
76,515.552,464.0
77,517.948,448.0
78,520.339,422.0
79,522.725,409.0
80,525.106,366.0
81,527.481,375.0
82,529.851,416.0
83,532.216,404.0
84,534.575,395.0
85,536.929,380.0
86,539.277,383.0
87,541.62,323.0
88,543.957,319.0
89,546.289,329.0
90,548.616,303.0
91,550.936,292.0
92,553.252,278.0
93,555.561,273.0
94,557.865,267.0
95,560.164,270.0
96,562.457,226.0
97,564.744,260.0
98,567.025,197.0
99,569.301,215.0
100,571.571,215.0
101,573.835,192.0
102,576.093,212.0
103,578.346,189.0
104,580.593,169.0
105,582.834,181.0
106,585.069,137.0
107,587.299,162.0
108,589.522,170.0
109,591.74,130.0
110,593.952,139.0
111,596.158,106.0
112,598.358,131.0
113,600.551,93.0
114,602.739,126.0
115,604.922,131.0
116,607.098,131.0
117,609.268,94.0
118,611.432,92.0
119,613.59,54.0
120,615.742,84.0
121,617.887,84.0
122,620.027,95.0
123,622.161,76.0
124,624.289,79.0
125,626.41,70.0
126,628.526,98.0
127,630.635,66.0
128,632.738,53.0
129,634.835,92.0
130,636.926,58.0
131,639.011,63.0
132,641.089,60.0
133,643.162,50.0
134,645.228,25.0
135,647.288,33.0
136,649.341,64.0
137,651.389,52.0
138,653.43,29.0
139,655.465,34.0
140,657.494,37.0
141,659.516,52.0
142,661.532,23.0
143,663.542,27.0
144,665.546,42.0
145,667.543,53.0
146,669.535,12.0
147,671.519,9.0
148,673.498,39.0
149,675.47,8.0
150,677.436,40.0
151,679.396,45.0
152,681.349,29.0
153,683.296,19.0
154,685.236,12.0
155,687.171,26.0
156,689.099,32.0
157,691.02,34.0
158,692.935,54.0
159,694.844,51.0
160,696.747,14.0
161,698.643,12.0
162,700.533,18.0
163,702.416,32.0
164,704.293,25.0
165,706.164,31.0
166,708.029,28.0
167,709.887,10.0
168,711.738,34.0
169,713.584,14.0
170,715.423,-5.0
171,717.255,15.0
