,Wavelength[nm],Average
0,320.469,1.0
1,323.166,54.0
2,325.861,42.0
3,328.553,83.0
4,331.243,64.0
5,333.93,66.0
6,336.615,81.0
7,339.297,65.0
8,341.976,63.0
9,344.653,102.0
10,347.327,101.0
11,349.998,96.0
12,352.666,137.0
13,355.331,154.0
14,357.994,139.0
15,360.653,179.0
16,363.309,263.0
17,365.962,383.0
18,368.612,575.0
19,371.259,1156.0
20,373.903,2632.0
21,376.543,6115.0
22,379.18,13492.0
23,381.813,25487.0
24,384.443,41970.0
25,387.07,53731.0
26,389.693,54537.0
27,392.313,54570.0
28,394.929,54470.0
29,397.541,54490.0
30,400.15,44765.0
31,402.755,32521.0
32,405.356,23484.0
33,407.954,16423.0
34,410.547,11212.0
35,413.137,7716.0
36,415.723,5463.0
37,418.305,3877.0
38,420.883,2698.0
39,423.457,1913.0
40,426.027,1433.0
41,428.593,1081.0
42,431.154,914.0
43,433.712,738.0
44,436.265,657.0
45,438.814,545.0
46,441.359,517.0
47,443.9,530.0
48,446.436,475.0
49,448.967,385.0
50,451.495,452.0
51,454.018,445.0
52,456.536,424.0
53,459.05,462.0
54,461.559,461.0
55,464.064,471.0
56,466.564,488.0
57,469.06,461.0
58,471.551,493.0
59,474.037,495.0
60,476.518,484.0
61,478.995,516.0
62,481.467,465.0
63,483.934,439.0
64,486.396,491.0
65,488.853,460.0
66,491.305,471.0
67,493.753,466.0
68,496.195,463.0
69,498.632,441.0
70,501.065,412.0
71,503.492,446.0
72,505.914,450.0
73,508.332,428.0
74,510.743,447.0
75,513.15,406.0
76,515.552,385.0
77,517.948,369.0
78,520.339,399.0
79,522.725,381.0
80,525.106,339.0
81,527.481,387.0
82,529.851,361.0
83,532.216,382.0
84,534.575,356.0
85,536.929,367.0
86,539.277,365.0
87,541.62,340.0
88,543.957,326.0
89,546.289,336.0
90,548.616,299.0
91,550.936,304.0
92,553.252,284.0
93,555.561,260.0
94,557.865,280.0
95,560.164,212.0
96,562.457,242.0
97,564.744,254.0
98,567.025,224.0
99,569.301,231.0
100,571.571,231.0
101,573.835,229.0
102,576.093,200.0
103,578.346,192.0
104,580.593,158.0
105,582.834,155.0
106,585.069,166.0
107,587.299,176.0
108,589.522,137.0
109,591.74,148.0
110,593.952,134.0
111,596.158,142.0
112,598.358,140.0
113,600.551,125.0
114,602.739,140.0
115,604.922,147.0
116,607.098,140.0
117,609.268,124.0
118,611.432,119.0
119,613.59,135.0
120,615.742,86.0
121,617.887,94.0
122,620.027,104.0
123,622.161,80.0
124,624.289,103.0
125,626.41,82.0
126,628.526,111.0
127,630.635,94.0
128,632.738,68.0
129,634.835,61.0
130,636.926,56.0
131,639.011,71.0
132,641.089,85.0
133,643.162,57.0
134,645.228,63.0
135,647.288,73.0
136,649.341,89.0
137,651.389,57.0
138,653.43,73.0
139,655.465,41.0
140,657.494,10.0
141,659.516,54.0
142,661.532,31.0
143,663.542,48.0
144,665.546,41.0
145,667.543,26.0
146,669.535,70.0
147,671.519,44.0
148,673.498,50.0
149,675.47,56.0
150,677.436,22.0
151,679.396,15.0
152,681.349,69.0
153,683.296,53.0
154,685.236,52.0
155,687.171,43.0
156,689.099,51.0
157,691.02,48.0
158,692.935,0.0
159,694.844,25.0
160,696.747,47.0
161,698.643,40.0
162,700.533,37.0
163,702.416,28.0
164,704.293,28.0
165,706.164,48.0
166,708.029,21.0
167,709.887,20.0
168,711.738,21.0
169,713.584,31.0
170,715.423,21.0
171,717.255,24.0
172,719.082,15.0
173,720.901,-3.0
174,722.715,46.0
175,724.522,4.0
176,726.323,4.0
177,728.117,45.0
178,729.905,36.0
179,731.687,62.0
180,733.462,22.0
181,735.232,25.0
182,736.994,-11.0
183,738.751,-18.0
184,740.501,48.0
185,742.244,-15.0
186,743.982,12.0
187,745.713,-12.0
188,747.437,5.0
189,749.156,13.0
190,750.868,1.0
191,752.573,-9.0
192,754.273,49.0
193,755.966,-1.0
194,757.653,3.0
195,759.333,-26.0
196,761.008,38.0
197,762.676,27.0
198,764.337,24.0
199,765.993,1.0
200,767.642,16.0
201,769.285,-25.0
202,770.922,9.0
203,772.552,-2.0
204,774.176,44.0
205,775.795,18.0
206,777.406,-8.0
207,779.012,-3.0
208,780.611,13.0
209,782.205,15.0
210,783.792,-10.0
211,785.373,42.0
212,786.947,-9.0
213,788.516,8.0
214,790.078,-23.0
215,791.635,-7.0
216,793.185,2.0
217,794.729,13.0
218,796.267,35.0
219,797.799,15.0
220,799.325,6.0
221,800.844,6.0
222,802.358,-5.0
223,803.866,13.0
224,805.368,-18.0
225,806.863,-5.0
226,808.353,21.0
227,809.836,11.0
228,811.314,-6.0
229,812.786,35.0
230,814.252,3.0
231,815.711,3.0
232,817.165,4.0
233,818.613,-2.0
234,820.055,-11.0
235,821.491,18.0
236,822.922,0.0
237,824.346,-9.0
238,825.765,15.0
239,827.178,32.0
240,828.585,35.0
241,829.986,-22.0
242,831.381,12.0
243,832.771,-13.0
244,834.155,-17.0
245,835.533,33.0
246,836.906,14.0
247,838.272,15.0
248,839.633,15.0
249,840.989,3.0
250,842.339,2.0
251,843.683,24.0
252,845.021,-14.0
253,846.354,0.0
254,847.682,12.0
255,849.004,5.0
256,850.32,13.0
257,851.631,15.0
258,852.936,-21.0
259,854.236,4.0
260,855.53,6.0
261,856.819,8.0
262,858.102,20.0
263,859.38,7.0
264,860.653,-17.0
265,861.92,-32.0
266,863.182,14.0
267,864.439,-26.0
268,865.69,-14.0
