,Wavelength[nm],Average
0,320.469,-2.0
1,323.166,75.0
2,325.861,46.0
3,328.553,64.0
4,331.243,77.0
5,333.93,99.0
6,336.615,59.0
7,339.297,81.0
8,341.976,87.0
9,344.653,91.0
10,347.327,99.0
11,349.998,142.0
12,352.666,156.0
13,355.331,140.0
14,357.994,182.0
15,360.653,225.0
16,363.309,290.0
17,365.962,431.0
18,368.612,748.0
19,371.259,1427.0
20,373.903,3298.0
21,376.543,7894.0
22,379.18,17268.0
23,381.813,32267.0
24,384.443,50075.0
25,387.07,54314.0
26,389.693,54671.0
27,392.313,54647.0
28,394.929,54570.0
29,397.541,54621.0
30,400.15,52215.0
31,402.755,39892.0
32,405.356,28968.0
33,407.954,20446.0
34,410.547,13887.0
35,413.137,9648.0
36,415.723,6812.0
37,418.305,4834.0
38,420.883,3360.0
39,423.457,2423.0
40,426.027,1782.0
41,428.593,1359.0
42,431.154,1091.0
43,433.712,952.0
44,436.265,797.0
45,438.814,689.0
46,441.359,603.0
47,443.9,608.0
48,446.436,541.0
49,448.967,560.0
50,451.495,539.0
51,454.018,555.0
52,456.536,540.0
53,459.05,562.0
54,461.559,621.0
55,464.064,576.0
56,466.564,596.0
57,469.06,627.0
58,471.551,632.0
59,474.037,558.0
60,476.518,587.0
61,478.995,568.0
62,481.467,598.0
63,483.934,542.0
64,486.396,586.0
65,488.853,584.0
66,491.305,577.0
67,493.753,585.0
68,496.195,584.0
69,498.632,568.0
70,501.065,530.0
71,503.492,549.0
72,505.914,507.0
73,508.332,490.0
74,510.743,516.0
75,513.15,521.0
76,515.552,498.0
77,517.948,452.0
78,520.339,463.0
79,522.725,446.0
80,525.106,478.0
81,527.481,455.0
82,529.851,432.0
83,532.216,434.0
84,534.575,429.0
85,536.929,403.0
86,539.277,369.0
87,541.62,415.0
88,543.957,351.0
89,546.289,360.0
90,548.616,336.0
91,550.936,330.0
92,553.252,357.0
93,555.561,293.0
94,557.865,295.0
95,560.164,300.0
96,562.457,274.0
97,564.744,223.0
98,567.025,251.0
99,569.301,239.0
100,571.571,224.0
101,573.835,238.0
102,576.093,197.0
103,578.346,172.0
104,580.593,154.0
105,582.834,159.0
106,585.069,192.0
107,587.299,180.0
108,589.522,168.0
109,591.74,174.0
110,593.952,185.0
111,596.158,164.0
112,598.358,135.0
113,600.551,117.0
114,602.739,119.0
115,604.922,125.0
116,607.098,133.0
117,609.268,129.0
118,611.432,72.0
119,613.59,102.0
120,615.742,127.0
121,617.887,100.0
122,620.027,93.0
123,622.161,88.0
124,624.289,67.0
125,626.41,109.0
126,628.526,91.0
127,630.635,89.0
128,632.738,96.0
129,634.835,76.0
130,636.926,96.0
131,639.011,71.0
132,641.089,81.0
133,643.162,52.0
134,645.228,78.0
135,647.288,83.0
136,649.341,78.0
137,651.389,38.0
