,Wavelength[nm],Average
0,320.469,7.0
1,323.166,147.0
2,325.861,129.0
3,328.553,166.0
4,331.243,123.0
5,333.93,132.0
6,336.615,150.0
7,339.297,158.0
8,341.976,168.0
9,344.653,214.0
10,347.327,213.0
11,349.998,247.0
12,352.666,251.0
13,355.331,335.0
14,357.994,373.0
15,360.653,420.0
16,363.309,570.0
17,365.962,837.0
18,368.612,1290.0
19,371.259,2447.0
20,373.903,5512.0
21,376.543,12898.0
22,379.18,27558.0
23,381.813,48255.0
24,384.443,54646.0
25,387.07,54567.0
26,389.693,54692.0
27,392.313,54683.0
28,394.929,54572.0
29,397.541,54699.0
30,400.15,54566.0
31,402.755,54438.0
32,405.356,45145.0
33,407.954,32512.0
34,410.547,22321.0
35,413.137,15377.0
36,415.723,10770.0
37,418.305,7523.0
38,420.883,5173.0
39,423.457,3740.0
40,426.027,2731.0
41,428.593,2085.0
42,431.154,1715.0
43,433.712,1392.0
44,436.265,1154.0
45,438.814,1048.0
46,441.359,961.0
47,443.9,885.0
48,446.436,846.0
49,448.967,817.0
50,451.495,825.0
51,454.018,782.0
52,456.536,756.0
53,459.05,784.0
54,461.559,804.0
55,464.064,816.0
56,466.564,842.0
57,469.06,792.0
58,471.551,858.0
59,474.037,848.0
60,476.518,850.0
61,478.995,866.0
62,481.467,909.0
63,483.934,944.0
64,486.396,946.0
65,488.853,1002.0
66,491.305,978.0
67,493.753,1050.0
68,496.195,1064.0
69,498.632,1134.0
70,501.065,1203.0
71,503.492,1201.0
72,505.914,1258.0
73,508.332,1257.0
74,510.743,1314.0
75,513.15,1273.0
76,515.552,1326.0
77,517.948,1330.0
78,520.339,1320.0
79,522.725,1300.0
80,525.106,1304.0
81,527.481,1352.0
82,529.851,1313.0
83,532.216,1281.0
84,534.575,1316.0
85,536.929,1304.0
86,539.277,1218.0
87,541.62,1225.0
88,543.957,1184.0
89,546.289,1152.0
90,548.616,1070.0
91,550.936,1108.0
92,553.252,997.0
93,555.561,1025.0
94,557.865,989.0
95,560.164,944.0
96,562.457,867.0
97,564.744,828.0
98,567.025,806.0
99,569.301,783.0
100,571.571,745.0
101,573.835,759.0
102,576.093,672.0
103,578.346,659.0
104,580.593,642.0
105,582.834,564.0
106,585.069,570.0
107,587.299,552.0
108,589.522,524.0
109,591.74,517.0
110,593.952,490.0
111,596.158,455.0
112,598.358,473.0
113,600.551,416.0
114,602.739,411.0
115,604.922,417.0
116,607.098,352.0
117,609.268,326.0
118,611.432,316.0
119,613.59,335.0
120,615.742,316.0
121,617.887,293.0
122,620.027,262.0
123,622.161,260.0
124,624.289,231.0
125,626.41,248.0
126,628.526,258.0
127,630.635,221.0
128,632.738,231.0
129,634.835,188.0
130,636.926,181.0
131,639.011,177.0
132,641.089,184.0
133,643.162,131.0
134,645.228,146.0
135,647.288,150.0
136,649.341,160.0
137,651.389,147.0
138,653.43,138.0
139,655.465,129.0
140,657.494,119.0
141,659.516,98.0
142,661.532,110.0
143,663.542,121.0
144,665.546,95.0
145,667.543,95.0
146,669.535,106.0
147,671.519,83.0
148,673.498,82.0
149,675.47,79.0
150,677.436,99.0
151,679.396,83.0
152,681.349,76.0
153,683.296,106.0
154,685.236,98.0
155,687.171,43.0
156,689.099,49.0
157,691.02,62.0
158,692.935,35.0
159,694.844,58.0
160,696.747,55.0
161,698.643,61.0
162,700.533,65.0
163,702.416,33.0
164,704.293,27.0
165,706.164,20.0
166,708.029,37.0
167,709.887,61.0
168,711.738,27.0
169,713.584,75.0
170,715.423,54.0
171,717.255,41.0
172,719.082,31.0
173,720.901,59.0
174,722.715,41.0
175,724.522,40.0
176,726.323,23.0
177,728.117,32.0
178,729.905,54.0
179,731.687,13.0
180,733.462,49.0
181,735.232,11.0
182,736.994,49.0
183,738.751,54.0
184,740.501,39.0
185,742.244,20.0
186,743.982,52.0
187,745.713,45.0
188,747.437,52.0
189,749.156,51.0
190,750.868,16.0
191,752.573,66.0
192,754.273,66.0
193,755.966,14.0
194,757.653,26.0
195,759.333,20.0
196,761.008,10.0
197,762.676,28.0
198,764.337,32.0
199,765.993,18.0
200,767.642,30.0
201,769.285,5.0
202,770.922,17.0
203,772.552,47.0
204,774.176,33.0
205,775.795,48.0
206,777.406,0.0
207,779.012,32.0
208,780.611,25.0
209,782.205,34.0
210,783.792,23.0
211,785.373,8.0
212,786.947,-3.0
213,788.516,19.0
214,790.078,30.0
215,791.635,12.0
216,793.185,29.0
217,794.729,30.0
218,796.267,9.0
219,797.799,22.0
220,799.325,41.0
221,800.844,39.0
222,802.358,44.0
223,803.866,50.0
224,805.368,36.0
225,806.863,4.0
226,808.353,17.0
227,809.836,15.0
228,811.314,5.0
229,812.786,22.0
230,814.252,11.0
231,815.711,5.0
232,817.165,28.0
233,818.613,1.0
234,820.055,46.0
235,821.491,15.0
236,822.922,-12.0
237,824.346,5.0
238,825.765,3.0
239,827.178,36.0
240,828.585,1.0
241,829.986,51.0
242,831.381,28.0
243,832.771,19.0
244,834.155,-18.0
245,835.533,28.0
246,836.906,15.0
247,838.272,28.0
248,839.633,15.0
249,840.989,19.0
250,842.339,36.0
251,843.683,5.0
252,845.021,27.0
253,846.354,20.0
254,847.682,22.0
255,849.004,34.0
256,850.32,19.0
257,851.631,30.0
258,852.936,40.0
259,854.236,10.0
260,855.53,33.0
261,856.819,16.0
262,858.102,65.0
263,859.38,14.0
264,860.653,4.0
265,861.92,45.0
266,863.182,12.0
267,864.439,39.0
268,865.69,40.0
269,866.936,28.0
270,868.177,8.0
271,869.412,34.0
272,870.642,72.0
273,871.867,69.0
274,873.087,28.0
275,874.302,31.0
276,875.512,38.0
277,876.716,4.0
278,877.916,18.0
279,879.11,14.0
280,880.299,-7.0
281,881.483,35.0
282,882.663,39.0
283,883.837,62.0
284,885.006,-5.0
285,886.17,5.0
286,887.33,30.0
287,888.484,24.0
