,Wavelength[nm],Average
0,320.469,6.25
1,323.166,0.329897
2,325.861,0.666667
3,328.553,0.363636
4,331.243,0.920635
5,333.93,0.391304
6,336.615,0.442623
7,339.297,0.316456
8,341.976,0.063291
9,344.653,0.222222
10,347.327,0.052083
11,349.998,0.226415
12,352.666,0.527778
13,355.331,0.253521
14,357.994,0.16
15,360.653,0.442857
16,363.309,0.425926
17,365.962,0.313253
18,368.612,-0.027027
19,371.259,-0.123711
20,373.903,0.54386
21,376.543,-0.210526
22,379.18,0.157303
23,381.813,0.288136
24,384.443,0.188889
25,387.07,-0.322034
26,389.693,0.283784
27,392.313,0.673077
28,394.929,0.064935
29,397.541,0.195122
30,400.15,0.322222
31,402.755,0.148515
32,405.356,0.183673
33,407.954,0.318584
34,410.547,0.336066
35,413.137,0.544643
36,415.723,0.417722
37,418.305,0.604651
38,420.883,0.460251
39,423.457,0.555172
40,426.027,0.58296
41,428.593,0.587719
42,431.154,0.515909
43,433.712,0.538197
44,436.265,0.527795
45,438.814,0.5625
46,441.359,0.56129
47,443.9,0.549742
48,446.436,0.560911
49,448.967,0.566777
50,451.495,0.56756
51,454.018,0.565593
52,456.536,0.562035
53,459.05,0.571039
54,461.559,0.569512
55,464.064,0.577079
56,466.564,0.587324
57,469.06,0.59389
58,471.551,0.587608
59,474.037,0.582616
60,476.518,0.598345
61,478.995,0.603915
62,481.467,0.596565
63,483.934,0.607386
64,486.396,0.614055
65,488.853,0.622417
66,491.305,0.62685
67,493.753,0.619116
68,496.195,0.632639
69,498.632,0.636818
70,501.065,0.639268
71,503.492,0.633835
72,505.914,0.651871
73,508.332,0.658912
74,510.743,0.659507
75,513.15,0.669427
76,515.552,0.680542
77,517.948,0.684027
78,520.339,0.696176
79,522.725,0.703532
80,525.106,0.700089
81,527.481,0.716216
82,529.851,0.706525
83,532.216,0.709295
84,534.575,0.715692
85,536.929,0.719942
86,539.277,0.726815
87,541.62,0.714782
88,543.957,0.716857
89,546.289,0.719494
90,548.616,0.720112
91,550.936,0.721219
92,553.252,0.714618
93,555.561,0.725299
94,557.865,0.724695
95,560.164,0.725757
96,562.457,0.732435
97,564.744,0.725817
98,567.025,0.745777
99,569.301,0.744456
100,571.571,0.746504
101,573.835,0.745299
102,576.093,0.748748
103,578.346,0.75871
104,580.593,0.757433
105,582.834,0.760073
106,585.069,0.772008
107,587.299,0.778359
108,589.522,0.781062
109,591.74,0.77371
110,593.952,0.777427
111,596.158,0.776978
112,598.358,0.765574
113,600.551,0.762755
114,602.739,0.763679
115,604.922,0.748279
116,607.098,0.732592
117,609.268,0.735545
118,611.432,0.726978
119,613.59,0.722478
120,615.742,0.71431
121,617.887,0.717032
122,620.027,0.718316
123,622.161,0.717418
124,624.289,0.715856
125,626.41,0.70681
126,628.526,0.707192
127,630.635,0.708883
128,632.738,0.714148
129,634.835,0.702244
