,Wavelength[nm],Average
0,320.469,-2.75
1,323.166,0.587629
2,325.861,0.727273
3,328.553,1.0
4,331.243,0.904762
5,333.93,0.608696
6,336.615,0.344262
7,339.297,0.582278
8,341.976,0.518987
9,344.653,0.522222
10,347.327,0.197917
11,349.998,0.632075
12,352.666,0.916667
13,355.331,0.633803
14,357.994,0.813333
15,360.653,0.642857
16,363.309,0.962963
17,365.962,0.228916
18,368.612,0.986486
19,371.259,0.402062
20,373.903,1.017544
21,376.543,0.807018
22,379.18,0.348315
23,381.813,0.576271
24,384.443,0.755556
25,387.07,0.932203
26,389.693,0.175676
27,392.313,0.653846
28,394.929,0.649351
29,397.541,0.939024
30,400.15,0.444444
31,402.755,0.90099
32,405.356,0.510204
33,407.954,0.725664
34,410.547,0.508197
35,413.137,1.116071
36,415.723,0.588608
37,418.305,0.72093
38,420.883,0.682008
39,423.457,0.744828
40,426.027,0.641256
41,428.593,0.617544
42,431.154,0.618182
43,433.712,0.676395
44,436.265,0.658522
45,438.814,0.655594
46,441.359,0.654992
47,443.9,0.643411
48,446.436,0.655146
49,448.967,0.660323
50,451.495,0.65755
51,454.018,0.666878
52,456.536,0.667274
53,459.05,0.678059
54,461.559,0.67517
55,464.064,0.68674
56,466.564,0.689551
57,469.06,0.693602
58,471.551,0.703098
59,474.037,0.705344
60,476.518,0.713019
61,478.995,0.723425
62,481.467,0.714193
63,483.934,0.723356
64,486.396,0.720812
65,488.853,0.746086
66,491.305,0.729406
67,493.753,0.731395
68,496.195,0.761378
69,498.632,0.755673
70,501.065,0.766008
71,503.492,0.770825
72,505.914,0.775396
73,508.332,0.787174
74,510.743,0.799609
75,513.15,0.811187
76,515.552,0.827307
77,517.948,0.835038
78,520.339,0.842691
79,522.725,0.849791
80,525.106,0.8527
81,527.481,0.862703
82,529.851,0.865084
83,532.216,0.864925
84,534.575,0.867243
85,536.929,0.870742
86,539.277,0.873147
87,541.62,0.875833
88,543.957,0.870303
89,546.289,0.874349
90,548.616,0.869224
91,550.936,0.876555
92,553.252,0.861261
93,555.561,0.872159
94,557.865,0.880772
95,560.164,0.882507
96,562.457,0.890729
97,564.744,0.890835
98,567.025,0.891762
99,569.301,0.900065
100,571.571,0.903692
101,573.835,0.902412
102,576.093,0.909664
103,578.346,0.909124
104,580.593,0.914112
105,582.834,0.914961
106,585.069,0.926883
107,587.299,0.925187
108,589.522,0.931543
109,591.74,0.928825
110,593.952,0.921362
111,596.158,0.92604
112,598.358,0.914364
113,600.551,0.917772
114,602.739,0.902706
115,604.922,0.892925
116,607.098,0.884796
117,609.268,0.884358
118,611.432,0.877186
119,613.59,0.87208
120,615.742,0.862167
121,617.887,0.877954
122,620.027,0.871107
123,622.161,0.870971
124,624.289,0.872274
125,626.41,0.86597
126,628.526,0.863307
127,630.635,0.863802
128,632.738,0.865754
129,634.835,0.854647
130,636.926,0.864658
131,639.011,0.858057
132,641.089,0.854966
133,643.162,0.853141
134,645.228,0.84804
135,647.288,0.851616
136,649.341,0.848921
137,651.389,0.854997
138,653.43,0.861808
139,655.465,0.866435
140,657.494,0.874115
141,659.516,0.872925
142,661.532,0.871555
143,663.542,0.869484
144,665.546,0.873931
145,667.543,0.856634
146,669.535,0.879183
147,671.519,0.876564
148,673.498,0.863327
149,675.47,0.861252
150,677.436,0.862557
151,679.396,0.881907
152,681.349,0.890482
153,683.296,0.866828
154,685.236,0.906507
155,687.171,0.90101
156,689.099,0.90641
157,691.02,0.858537
158,692.935,0.88862
159,694.844,0.907956
160,696.747,0.888709
161,698.643,0.870317
162,700.533,0.892613
163,702.416,0.918206
164,704.293,0.877419
165,706.164,0.922481
166,708.029,0.854877
167,709.887,0.898886
168,711.738,0.903955
169,713.584,0.90433
170,715.423,0.920824
171,717.255,0.907182
172,719.082,0.977099
173,720.901,0.936759
174,722.715,0.916442
175,724.522,0.888276
176,726.323,0.881029
177,728.117,0.824841
178,729.905,0.911504
179,731.687,0.923664
180,733.462,0.979253
181,735.232,0.896861
182,736.994,0.848837
183,738.751,0.82679
184,740.501,0.848411
185,742.244,0.728643
186,743.982,0.78979
187,745.713,0.730435
188,747.437,0.83758
189,749.156,0.812925
190,750.868,0.762411
191,752.573,0.800752
192,754.273,0.705882
193,755.966,0.779736
194,757.653,0.770642
195,759.333,0.700935
196,761.008,0.674641
197,762.676,0.804598
198,764.337,0.852349
199,765.993,0.951724
200,767.642,0.6875
201,769.285,0.744186
202,770.922,0.602837
203,772.552,0.831325
204,774.176,0.57047
205,775.795,0.661538
206,777.406,0.736842
207,779.012,0.943089
208,780.611,0.564286
209,782.205,0.984127
210,783.792,0.593496
211,785.373,0.481818
212,786.947,0.768293
213,788.516,1.012195
214,790.078,0.518519
215,791.635,0.728571
216,793.185,0.910448
217,794.729,1.408163
218,796.267,0.663551
219,797.799,0.6
220,799.325,0.583333
221,800.844,0.613333
222,802.358,0.494253
223,803.866,0.925
224,805.368,0.888889
225,806.863,0.486239
226,808.353,0.272727
227,809.836,1.787879
228,811.314,0.949153
229,812.786,0.527473
230,814.252,0.925373
231,815.711,0.672727
232,817.165,0.966102
233,818.613,0.62963
234,820.055,0.505495
235,821.491,0.313253
236,822.922,0.544444
237,824.346,0.458333
238,825.765,0.731707
239,827.178,1.729167
240,828.585,0.817073
241,829.986,0.925926
242,831.381,0.439024
243,832.771,0.9375
244,834.155,0.729412
245,835.533,0.423077
246,836.906,0.625
247,838.272,0.658537
248,839.633,1.029851
249,840.989,0.705882
250,842.339,0.588889
251,843.683,0.690722
252,845.021,0.84375
253,846.354,0.949153
254,847.682,0.903614
255,849.004,1.325581
256,850.32,1.596774
257,851.631,0.80303
258,852.936,0.693548
259,854.236,0.831169
260,855.53,0.84
261,856.819,0.533333
262,858.102,0.666667
263,859.38,0.6
264,860.653,0.857143
265,861.92,0.855556
266,863.182,1.22449
267,864.439,1.06383
268,865.69,0.768116
269,866.936,0.654762
270,868.177,0.782051
271,869.412,1.061538
272,870.642,0.463918
273,871.867,0.6
274,873.087,0.642857
275,874.302,0.657895
276,875.512,0.986111
277,876.716,1.322034
278,877.916,0.619718
279,879.11,0.525
280,880.299,0.853659
281,881.483,0.708333
282,882.663,0.538462
