,Wavelength[nm],Average
0,320.469,0.75
1,323.166,0.350515
2,325.861,0.772727
3,328.553,0.872727
4,331.243,0.634921
5,333.93,0.706522
6,336.615,0.204918
7,339.297,0.64557
8,341.976,0.481013
9,344.653,0.5
10,347.327,0.260417
11,349.998,0.254717
12,352.666,0.277778
13,355.331,0.943662
14,357.994,0.666667
15,360.653,0.542857
16,363.309,0.351852
17,365.962,0.60241
18,368.612,0.567568
19,371.259,0.608247
20,373.903,1.017544
21,376.543,1.087719
22,379.18,0.494382
23,381.813,0.610169
24,384.443,0.433333
25,387.07,0.932203
26,389.693,0.662162
27,392.313,0.942308
28,394.929,0.441558
29,397.541,0.682927
30,400.15,0.644444
31,402.755,0.643564
32,405.356,0.683673
33,407.954,0.495575
34,410.547,0.42623
35,413.137,0.526786
36,415.723,0.449367
37,418.305,0.534884
38,420.883,0.518828
39,423.457,0.775862
40,426.027,0.414798
41,428.593,0.557895
42,431.154,0.482955
43,433.712,0.522747
44,436.265,0.513745
45,438.814,0.520105
46,441.359,0.513057
47,443.9,0.502153
48,446.436,0.503565
49,448.967,0.502923
50,451.495,0.509522
51,454.018,0.505949
52,456.536,0.506986
53,459.05,0.508704
54,461.559,0.50843
55,464.064,0.517651
56,466.564,0.522867
57,469.06,0.518617
58,471.551,0.526518
59,474.037,0.535192
60,476.518,0.538052
61,478.995,0.549968
62,481.467,0.536131
63,483.934,0.542112
64,486.396,0.552189
65,488.853,0.561991
66,491.305,0.554492
67,493.753,0.557363
68,496.195,0.564724
69,498.632,0.57523
70,501.065,0.574838
71,503.492,0.583752
72,505.914,0.587064
73,508.332,0.593181
74,510.743,0.603124
75,513.15,0.613972
76,515.552,0.620124
77,517.948,0.627412
78,520.339,0.625789
79,522.725,0.636384
80,525.106,0.633466
81,527.481,0.645946
82,529.851,0.647158
83,532.216,0.64358
84,534.575,0.652247
85,536.929,0.652402
86,539.277,0.656975
87,541.62,0.659784
88,543.957,0.649133
89,546.289,0.651972
90,548.616,0.654724
91,550.936,0.659777
92,553.252,0.649619
93,555.561,0.652194
94,557.865,0.650997
95,560.164,0.660545
96,562.457,0.664608
97,564.744,0.671094
98,567.025,0.674247
99,569.301,0.671564
100,571.571,0.67108
101,573.835,0.674768
102,576.093,0.670655
103,578.346,0.680737
104,580.593,0.681488
105,582.834,0.674761
106,585.069,0.68725
107,587.299,0.683783
108,589.522,0.693738
109,591.74,0.686137
110,593.952,0.68931
111,596.158,0.689595
112,598.358,0.674017
113,600.551,0.682908
114,602.739,0.670348
115,604.922,0.665588
116,607.098,0.661722
117,609.268,0.662503
118,611.432,0.661615
119,613.59,0.660527
120,615.742,0.660346
121,617.887,0.664352
122,620.027,0.660081
123,622.161,0.658059
124,624.289,0.659099
125,626.41,0.664565
126,628.526,0.655245
127,630.635,0.663578
128,632.738,0.663902
129,634.835,0.663721
130,636.926,0.671808
131,639.011,0.662715
132,641.089,0.655668
133,643.162,0.661374
134,645.228,0.664337
135,647.288,0.662096
136,649.341,0.658402
137,651.389,0.666712
138,653.43,0.675556
139,655.465,0.671144
140,657.494,0.683033
141,659.516,0.67544
142,661.532,0.675972
143,663.542,0.671942
