,Wavelength[nm],Average
0,320.469,3.0
1,323.166,0.670103
2,325.861,1.212121
3,328.553,0.4
4,331.243,0.650794
5,333.93,0.543478
6,336.615,0.213115
7,339.297,0.734177
8,341.976,1.0
9,344.653,0.711111
10,347.327,0.59375
11,349.998,0.443396
12,352.666,0.416667
13,355.331,0.774648
14,357.994,0.813333
15,360.653,0.9
16,363.309,0.722222
17,365.962,0.60241
18,368.612,0.459459
19,371.259,0.43299
20,373.903,0.54386
21,376.543,0.403509
22,379.18,0.494382
23,381.813,0.694915
24,384.443,-0.033333
25,387.07,0.542373
26,389.693,0.635135
27,392.313,1.25
28,394.929,0.779221
29,397.541,0.646341
30,400.15,0.977778
31,402.755,0.247525
32,405.356,0.581633
33,407.954,0.654867
34,410.547,0.754098
35,413.137,0.857143
36,415.723,0.64557
37,418.305,0.627907
38,420.883,0.669456
39,423.457,0.72069
40,426.027,0.618834
41,428.593,0.715789
42,431.154,0.609091
43,433.712,0.707296
44,436.265,0.701283
45,438.814,0.655157
46,441.359,0.656836
47,443.9,0.67205
48,446.436,0.677309
49,448.967,0.669494
50,451.495,0.663237
51,454.018,0.677824
52,456.536,0.66978
53,459.05,0.683273
54,461.559,0.685144
55,464.064,0.695343
56,466.564,0.704616
57,469.06,0.706513
58,471.551,0.714746
59,474.037,0.707667
60,476.518,0.716418
61,478.995,0.735996
62,481.467,0.723428
63,483.934,0.73356
64,486.396,0.733027
65,488.853,0.747652
66,491.305,0.728808
67,493.753,0.731971
68,496.195,0.754573
69,498.632,0.752161
70,501.065,0.758186
71,503.492,0.7734
72,505.914,0.789347
73,508.332,0.782989
74,510.743,0.792775
75,513.15,0.807226
76,515.552,0.817793
77,517.948,0.822716
78,520.339,0.833276
79,522.725,0.842794
80,525.106,0.852036
81,527.481,0.862811
82,529.851,0.865084
83,532.216,0.850648
84,534.575,0.862967
85,536.929,0.855604
86,539.277,0.86355
87,541.62,0.866917
88,543.957,0.863902
89,546.289,0.859375
90,548.616,0.861459
91,550.936,0.865239
92,553.252,0.864516
93,555.561,0.864366
94,557.865,0.868027
95,560.164,0.880446
96,562.457,0.879876
97,564.744,0.886597
98,567.025,0.893838
99,569.301,0.898662
100,571.571,0.902573
101,573.835,0.895075
102,576.093,0.902986
103,578.346,0.903318
104,580.593,0.912179
105,582.834,0.917235
106,585.069,0.9257
107,587.299,0.929248
108,589.522,0.939448
109,591.74,0.935118
110,593.952,0.933474
111,596.158,0.932269
112,598.358,0.919255
113,600.551,0.929082
114,602.739,0.902369
115,604.922,0.897902
116,607.098,0.885291
117,609.268,0.884854
118,611.432,0.870275
119,613.59,0.869569
120,615.742,0.870437
121,617.887,0.865503
122,620.027,0.860668
123,622.161,0.854246
124,624.289,0.869682
125,626.41,0.859215
126,628.526,0.845167
127,630.635,0.850791
128,632.738,0.845212
129,634.835,0.845612
130,636.926,0.836364
131,639.011,0.832459
132,641.089,0.831287
133,643.162,0.831254
134,645.228,0.835248
135,647.288,0.822356
136,649.341,0.839414
137,651.389,0.836565
138,653.43,0.850827
139,655.465,0.848476
140,657.494,0.865261
141,659.516,0.851299
142,661.532,0.858834
143,663.542,0.848818
144,665.546,0.852655
145,667.543,0.839027
146,669.535,0.865035
147,671.519,0.859806
148,673.498,0.862069
149,675.47,0.855393
150,677.436,0.864253
151,679.396,0.864299
152,681.349,0.853651
153,683.296,0.871325
154,685.236,0.87285
155,687.171,0.878788
156,689.099,0.865385
157,691.02,0.865632
158,692.935,0.883777
159,694.844,0.885595
160,696.747,0.878444
161,698.643,0.870893
162,700.533,0.894475
163,702.416,0.875989
164,704.293,0.924731
165,706.164,0.920155
166,708.029,0.884219
167,709.887,0.874036
168,711.738,0.917138
169,713.584,0.88721
170,715.423,0.913232
171,717.255,0.882873
172,719.082,0.945293
173,720.901,0.957839
174,722.715,0.874663
175,724.522,0.784828
176,726.323,0.993569
177,728.117,0.839172
178,729.905,0.853097
179,731.687,0.937023
180,733.462,0.881743
181,735.232,0.919282
182,736.994,0.923256
183,738.751,0.82448
184,740.501,0.858191
185,742.244,0.949749
186,743.982,0.900901
187,745.713,0.869565
188,747.437,0.929936
189,749.156,0.92517
190,750.868,0.836879
191,752.573,0.778196
192,754.273,0.835294
193,755.966,0.889868
194,757.653,0.848624
195,759.333,0.71028
196,761.008,0.870813
197,762.676,0.862069
198,764.337,0.758389
199,765.993,0.793103
200,767.642,1.06875
201,769.285,0.976744
202,770.922,0.524823
203,772.552,0.608434
204,774.176,0.724832
205,775.795,0.976923
206,777.406,0.72807
207,779.012,0.658537
208,780.611,0.778571
209,782.205,0.428571
210,783.792,0.365854
211,785.373,0.7
212,786.947,0.878049
213,788.516,1.02439
214,790.078,0.987654
215,791.635,0.657143
216,793.185,1.507463
217,794.729,0.142857
218,796.267,0.663551
219,797.799,1.046154
220,799.325,0.972222
221,800.844,1.093333
222,802.358,0.632184
223,803.866,0.5875
224,805.368,1.240741
225,806.863,0.477064
226,808.353,0.883117
227,809.836,1.575758
228,811.314,0.457627
229,812.786,0.681319
230,814.252,0.895522
231,815.711,0.909091
232,817.165,1.084746
233,818.613,0.82716
234,820.055,0.967033
235,821.491,0.831325
236,822.922,0.8
237,824.346,1.041667
238,825.765,0.695122
239,827.178,1.208333
240,828.585,0.707317
241,829.986,0.938272
242,831.381,1.182927
243,832.771,0.947917
244,834.155,1.011765
245,835.533,0.75641
246,836.906,0.7
247,838.272,0.878049
248,839.633,0.80597
249,840.989,0.317647
250,842.339,0.555556
251,843.683,0.329897
252,845.021,0.953125
253,846.354,0.677966
254,847.682,0.192771
255,849.004,1.093023
256,850.32,0.693548
257,851.631,0.681818
258,852.936,0.822581
259,854.236,0.688312
260,855.53,0.62
261,856.819,0.983333
262,858.102,0.654762
263,859.38,0.633333
264,860.653,1.017857
265,861.92,0.744444
266,863.182,0.510204
267,864.439,0.340426
268,865.69,0.73913
269,866.936,0.5
270,868.177,0.897436
271,869.412,0.8
272,870.642,0.649485
273,871.867,0.646154
274,873.087,0.585714
275,874.302,1.605263
276,875.512,0.555556
277,876.716,1.288136
278,877.916,0.492958
279,879.11,0.525
280,880.299,0.463415
281,881.483,0.9375
282,882.663,0.076923
283,883.837,1.229167
284,885.006,2.052632
285,886.17,0.74359
286,887.33,0.454545
287,888.484,0.442857
