,Wavelength[nm],Average
0,320.469,-6.0
1,323.166,38.0
2,325.861,63.0
3,328.553,71.0
4,331.243,56.0
5,333.93,78.0
6,336.615,48.0
7,339.297,80.0
8,341.976,81.0
9,344.653,96.0
10,347.327,91.0
11,349.998,138.0
12,352.666,82.0
13,355.331,158.0
14,357.994,181.0
15,360.653,192.0
16,363.309,253.0
17,365.962,424.0
18,368.612,687.0
19,371.259,1339.0
20,373.903,3037.0
21,376.543,7144.0
22,379.18,15594.0
23,381.813,29230.0
24,384.443,46439.0
25,387.07,54190.0
26,389.693,54574.0
27,392.313,54625.0
28,394.929,54552.0
29,397.541,54530.0
30,400.15,48445.0
31,402.755,36115.0
32,405.356,26381.0
33,407.954,18366.0
34,410.547,12515.0
35,413.137,8669.0
36,415.723,6142.0
37,418.305,4281.0
38,420.883,2979.0
39,423.457,2153.0
40,426.027,1537.0
41,428.593,1257.0
42,431.154,1037.0
43,433.712,830.0
44,436.265,679.0
45,438.814,628.0
46,441.359,541.0
47,443.9,593.0
48,446.436,468.0
49,448.967,519.0
50,451.495,450.0
51,454.018,498.0
52,456.536,478.0
53,459.05,525.0
54,461.559,522.0
55,464.064,473.0
56,466.564,487.0
57,469.06,487.0
58,471.551,499.0
59,474.037,533.0
60,476.518,520.0
61,478.995,546.0
62,481.467,556.0
63,483.934,532.0
64,486.396,534.0
65,488.853,546.0
66,491.305,544.0
67,493.753,502.0
68,496.195,584.0
69,498.632,529.0
70,501.065,515.0
71,503.492,521.0
72,505.914,544.0
73,508.332,569.0
74,510.743,514.0
75,513.15,546.0
76,515.552,501.0
77,517.948,526.0
78,520.339,530.0
79,522.725,529.0
80,525.106,497.0
81,527.481,477.0
82,529.851,482.0
83,532.216,501.0
84,534.575,447.0
85,536.929,465.0
86,539.277,494.0
87,541.62,497.0
88,543.957,499.0
89,546.289,431.0
90,548.616,390.0
91,550.936,361.0
92,553.252,362.0
93,555.561,385.0
94,557.865,324.0
95,560.164,402.0
96,562.457,340.0
97,564.744,335.0
98,567.025,320.0
99,569.301,332.0
100,571.571,304.0
101,573.835,255.0
102,576.093,269.0
103,578.346,248.0
104,580.593,262.0
105,582.834,219.0
106,585.069,180.0
107,587.299,204.0
108,589.522,215.0
109,591.74,197.0
110,593.952,213.0
111,596.158,175.0
112,598.358,138.0
113,600.551,164.0
114,602.739,172.0
115,604.922,160.0
116,607.098,157.0
117,609.268,127.0
118,611.432,159.0
119,613.59,96.0
120,615.742,117.0
121,617.887,103.0
122,620.027,123.0
123,622.161,145.0
124,624.289,68.0
125,626.41,66.0
126,628.526,92.0
127,630.635,84.0
128,632.738,62.0
129,634.835,80.0
130,636.926,87.0
131,639.011,99.0
132,641.089,78.0
133,643.162,68.0
134,645.228,96.0
135,647.288,83.0
136,649.341,61.0
137,651.389,72.0
138,653.43,68.0
139,655.465,41.0
140,657.494,63.0
141,659.516,29.0
142,661.532,31.0
143,663.542,47.0
144,665.546,42.0
145,667.543,32.0
146,669.535,6.0
147,671.519,30.0
148,673.498,40.0
149,675.47,26.0
150,677.436,35.0
151,679.396,58.0
152,681.349,41.0
153,683.296,54.0
154,685.236,38.0
155,687.171,4.0
156,689.099,49.0
157,691.02,32.0
158,692.935,34.0
159,694.844,55.0
160,696.747,24.0
161,698.643,25.0
162,700.533,32.0
163,702.416,25.0
164,704.293,31.0
165,706.164,-7.0
166,708.029,-3.0
167,709.887,1.0
168,711.738,16.0
169,713.584,27.0
170,715.423,18.0
171,717.255,-18.0
172,719.082,-4.0
173,720.901,19.0
174,722.715,14.0
175,724.522,33.0
176,726.323,-3.0
177,728.117,-16.0
178,729.905,19.0
179,731.687,10.0
180,733.462,-27.0
181,735.232,-8.0
182,736.994,-2.0
183,738.751,-18.0
184,740.501,28.0
185,742.244,-3.0
186,743.982,28.0
187,745.713,19.0
188,747.437,18.0
189,749.156,12.0
190,750.868,1.0
191,752.573,1.0
192,754.273,-13.0
193,755.966,7.0
194,757.653,5.0
195,759.333,11.0
196,761.008,-20.0
197,762.676,1.0
198,764.337,3.0
199,765.993,7.0
200,767.642,8.0
201,769.285,-15.0
202,770.922,2.0
203,772.552,4.0
204,774.176,5.0
205,775.795,4.0
206,777.406,35.0
207,779.012,-14.0
208,780.611,-2.0
209,782.205,1.0
210,783.792,18.0
211,785.373,3.0
212,786.947,2.0
213,788.516,15.0
214,790.078,-15.0
215,791.635,-14.0
216,793.185,16.0
217,794.729,-9.0
218,796.267,21.0
219,797.799,8.0
220,799.325,8.0
221,800.844,25.0
222,802.358,-25.0
223,803.866,1.0
224,805.368,-11.0
225,806.863,-7.0
226,808.353,-9.0
227,809.836,-1.0
228,811.314,-11.0
229,812.786,-8.0
230,814.252,-13.0
231,815.711,5.0
232,817.165,-23.0
233,818.613,6.0
234,820.055,-25.0
235,821.491,16.0
236,822.922,2.0
237,824.346,-17.0
238,825.765,18.0
239,827.178,5.0
240,828.585,-7.0
241,829.986,6.0
242,831.381,8.0
243,832.771,12.0
244,834.155,-18.0
245,835.533,-34.0
246,836.906,-13.0
247,838.272,-12.0
