,Wavelength[nm],Average
0,320.469,11.0
1,323.166,95.0
2,325.861,65.0
3,328.553,86.0
4,331.243,78.0
5,333.93,77.0
6,336.615,111.0
7,339.297,112.0
8,341.976,147.0
9,344.653,100.0
10,347.327,146.0
11,349.998,183.0
12,352.666,132.0
13,355.331,215.0
14,357.994,245.0
15,360.653,284.0
16,363.309,382.0
17,365.962,533.0
18,368.612,862.0
19,371.259,1774.0
20,373.903,3941.0
21,376.543,9198.0
22,379.18,19823.0
23,381.813,36577.0
24,384.443,52093.0
25,387.07,54485.0
26,389.693,54738.0
27,392.313,54668.0
28,394.929,54589.0
29,397.541,54749.0
30,400.15,53347.0
31,402.755,45051.0
32,405.356,33711.0
33,407.954,23762.0
34,410.547,16220.0
35,413.137,11108.0
36,415.723,7765.0
37,418.305,5334.0
38,420.883,3726.0
39,423.457,2705.0
40,426.027,1968.0
41,428.593,1426.0
42,431.154,1145.0
43,433.712,961.0
44,436.265,811.0
45,438.814,729.0
46,441.359,612.0
47,443.9,636.0
48,446.436,559.0
49,448.967,558.0
50,451.495,528.0
51,454.018,517.0
52,456.536,515.0
53,459.05,548.0
54,461.559,567.0
55,464.064,518.0
56,466.564,531.0
57,469.06,524.0
58,471.551,493.0
59,474.037,554.0
60,476.518,532.0
61,478.995,596.0
62,481.467,564.0
63,483.934,603.0
64,486.396,599.0
65,488.853,630.0
66,491.305,625.0
67,493.753,675.0
68,496.195,700.0
69,498.632,694.0
70,501.065,765.0
71,503.492,807.0
72,505.914,816.0
73,508.332,804.0
74,510.743,833.0
75,513.15,821.0
76,515.552,863.0
77,517.948,875.0
78,520.339,885.0
79,522.725,819.0
80,525.106,917.0
81,527.481,853.0
82,529.851,833.0
83,532.216,829.0
84,534.575,800.0
85,536.929,778.0
86,539.277,788.0
87,541.62,811.0
88,543.957,761.0
89,546.289,723.0
90,548.616,718.0
91,550.936,678.0
92,553.252,676.0
93,555.561,652.0
94,557.865,665.0
95,560.164,570.0
96,562.457,578.0
97,564.744,566.0
98,567.025,523.0
99,569.301,504.0
100,571.571,438.0
101,573.835,497.0
102,576.093,447.0
103,578.346,404.0
104,580.593,390.0
105,582.834,381.0
106,585.069,358.0
107,587.299,381.0
108,589.522,323.0
109,591.74,303.0
110,593.952,312.0
111,596.158,318.0
112,598.358,289.0
113,600.551,274.0
114,602.739,242.0
115,604.922,255.0
116,607.098,254.0
117,609.268,249.0
118,611.432,247.0
119,613.59,183.0
120,615.742,190.0
121,617.887,184.0
122,620.027,160.0
123,622.161,192.0
124,624.289,167.0
125,626.41,145.0
126,628.526,124.0
127,630.635,123.0
128,632.738,107.0
129,634.835,122.0
130,636.926,150.0
131,639.011,121.0
132,641.089,125.0
133,643.162,87.0
134,645.228,98.0
135,647.288,105.0
136,649.341,119.0
137,651.389,99.0
138,653.43,84.0
139,655.465,52.0
140,657.494,71.0
141,659.516,74.0
142,661.532,65.0
143,663.542,68.0
144,665.546,72.0
145,667.543,55.0
146,669.535,70.0
147,671.519,79.0
148,673.498,74.0
149,675.47,23.0
150,677.436,83.0
151,679.396,51.0
152,681.349,40.0
153,683.296,62.0
154,685.236,68.0
155,687.171,62.0
156,689.099,59.0
157,691.02,72.0
158,692.935,47.0
159,694.844,54.0
160,696.747,68.0
161,698.643,16.0
162,700.533,27.0
163,702.416,25.0
164,704.293,14.0
165,706.164,11.0
166,708.029,13.0
167,709.887,16.0
168,711.738,10.0
169,713.584,10.0
170,715.423,28.0
171,717.255,3.0
172,719.082,16.0
173,720.901,35.0
174,722.715,47.0
175,724.522,33.0
176,726.323,45.0
177,728.117,62.0
178,729.905,-7.0
179,731.687,29.0
180,733.462,41.0
181,735.232,-6.0
182,736.994,6.0
183,738.751,3.0
184,740.501,13.0
185,742.244,12.0
186,743.982,6.0
187,745.713,35.0
188,747.437,4.0
189,749.156,37.0
190,750.868,1.0
191,752.573,2.0
192,754.273,17.0
193,755.966,24.0
194,757.653,21.0
195,759.333,36.0
196,761.008,9.0
197,762.676,46.0
198,764.337,-10.0
199,765.993,-14.0
200,767.642,18.0
201,769.285,23.0
202,770.922,10.0
203,772.552,-4.0
204,774.176,-14.0
205,775.795,-15.0
206,777.406,2.0
207,779.012,-8.0
208,780.611,45.0
209,782.205,26.0
210,783.792,13.0
211,785.373,30.0
212,786.947,11.0
213,788.516,-5.0
214,790.078,-4.0
215,791.635,-14.0
216,793.185,5.0
217,794.729,7.0
218,796.267,-14.0
219,797.799,8.0
220,799.325,-16.0
221,800.844,6.0
222,802.358,14.0
223,803.866,19.0
224,805.368,-4.0
225,806.863,4.0
226,808.353,-7.0
227,809.836,-6.0
228,811.314,3.0
229,812.786,-4.0
230,814.252,-18.0
231,815.711,24.0
232,817.165,20.0
233,818.613,16.0
234,820.055,43.0
235,821.491,7.0
236,822.922,-10.0
237,824.346,0.0
238,825.765,15.0
239,827.178,21.0
240,828.585,27.0
241,829.986,-5.0
242,831.381,2.0
243,832.771,26.0
244,834.155,49.0
245,835.533,4.0
246,836.906,36.0
247,838.272,-9.0
248,839.633,9.0
249,840.989,10.0
250,842.339,34.0
251,843.683,23.0
252,845.021,19.0
253,846.354,20.0
254,847.682,-6.0
255,849.004,-12.0
256,850.32,7.0
257,851.631,-5.0
258,852.936,15.0
259,854.236,-16.0
260,855.53,-14.0
261,856.819,-9.0
262,858.102,13.0
263,859.38,4.0
264,860.653,23.0
265,861.92,23.0
266,863.182,33.0
267,864.439,10.0
268,865.69,-14.0
269,866.936,20.0
270,868.177,28.0
271,869.412,3.0
272,870.642,22.0
273,871.867,-14.0
274,873.087,26.0
275,874.302,14.0
276,875.512,-18.0
277,876.716,-10.0
278,877.916,23.0
279,879.11,-6.0
280,880.299,-21.0
281,881.483,32.0
282,882.663,10.0
283,883.837,15.0
284,885.006,-26.0
285,886.17,-6.0
286,887.33,37.0
287,888.484,25.0
