,Wavelength[nm],Average
0,320.469,0.0
1,323.166,85.0
2,325.861,86.0
3,328.553,82.0
4,331.243,90.0
5,333.93,62.0
6,336.615,86.0
7,339.297,139.0
8,341.976,125.0
9,344.653,121.0
10,347.327,145.0
11,349.998,174.0
12,352.666,179.0
13,355.331,262.0
14,357.994,336.0
15,360.653,489.0
16,363.309,794.0
17,365.962,1354.0
18,368.612,3046.0
19,371.259,6858.0
20,373.903,14748.0
21,376.543,27804.0
22,379.18,44381.0
23,381.813,52418.0
24,384.443,53346.0
25,387.07,53573.0
26,389.693,53075.0
27,392.313,53194.0
28,394.929,48936.0
29,397.541,38661.0
30,400.15,27859.0
31,402.755,19244.0
32,405.356,12725.0
33,407.954,8418.0
34,410.547,5667.0
35,413.137,3879.0
36,415.723,2675.0
37,418.305,1841.0
38,420.883,1418.0
39,423.457,1132.0
40,426.027,890.0
41,428.593,714.0
42,431.154,671.0
43,433.712,565.0
44,436.265,535.0
45,438.814,483.0
46,441.359,504.0
47,443.9,483.0
48,446.436,452.0
49,448.967,496.0
50,451.495,516.0
51,454.018,527.0
52,456.536,524.0
53,459.05,523.0
54,461.559,481.0
55,464.064,498.0
56,466.564,523.0
57,469.06,517.0
58,471.551,497.0
59,474.037,480.0
60,476.518,492.0
61,478.995,424.0
62,481.467,437.0
63,483.934,439.0
64,486.396,455.0
65,488.853,438.0
66,491.305,450.0
67,493.753,418.0
68,496.195,398.0
69,498.632,362.0
70,501.065,409.0
71,503.492,412.0
72,505.914,409.0
73,508.332,397.0
74,510.743,434.0
75,513.15,417.0
76,515.552,385.0
77,517.948,381.0
78,520.339,395.0
79,522.725,351.0
80,525.106,348.0
81,527.481,366.0
82,529.851,344.0
83,532.216,345.0
84,534.575,347.0
85,536.929,341.0
86,539.277,326.0
87,541.62,298.0
88,543.957,338.0
89,546.289,286.0
90,548.616,244.0
91,550.936,242.0
92,553.252,215.0
93,555.561,231.0
94,557.865,212.0
95,560.164,196.0
96,562.457,186.0
97,564.744,170.0
98,567.025,196.0
99,569.301,151.0
100,571.571,151.0
101,573.835,173.0
102,576.093,178.0
103,578.346,151.0
104,580.593,120.0
105,582.834,166.0
106,585.069,156.0
107,587.299,125.0
108,589.522,134.0
109,591.74,99.0
110,593.952,98.0
111,596.158,79.0
112,598.358,92.0
113,600.551,66.0
114,602.739,97.0
115,604.922,107.0
116,607.098,77.0
117,609.268,94.0
118,611.432,80.0
119,613.59,79.0
120,615.742,84.0
121,617.887,50.0
122,620.027,77.0
123,622.161,85.0
124,624.289,40.0
125,626.41,37.0
126,628.526,65.0
127,630.635,75.0
128,632.738,42.0
129,634.835,54.0
130,636.926,71.0
131,639.011,45.0
132,641.089,85.0
133,643.162,-5.0
134,645.228,50.0
135,647.288,73.0
136,649.341,61.0
137,651.389,42.0
138,653.43,13.0
139,655.465,35.0
140,657.494,44.0
141,659.516,29.0
142,661.532,42.0
143,663.542,33.0
144,665.546,40.0
145,667.543,33.0
146,669.535,40.0
147,671.519,36.0
148,673.498,25.0
149,675.47,21.0
150,677.436,11.0
151,679.396,50.0
152,681.349,10.0
153,683.296,25.0
154,685.236,16.0
155,687.171,35.0
156,689.099,10.0
157,691.02,33.0
158,692.935,15.0
159,694.844,9.0
160,696.747,2.0
161,698.643,25.0
162,700.533,8.0
163,702.416,-2.0
164,704.293,4.0
165,706.164,8.0
166,708.029,1.0
167,709.887,1.0
168,711.738,29.0
169,713.584,21.0
170,715.423,-7.0
171,717.255,31.0
