,Wavelength[nm],Average
0,320.469,0.636364
1,323.166,2.518518
2,325.861,6.090909
3,328.553,2.892857
4,331.243,1.018868
5,333.93,-8.2
6,336.615,0.456522
7,339.297,1.22807
8,341.976,1.641026
9,344.653,1.176471
10,347.327,0.982759
11,349.998,0.947368
12,352.666,8.428572
13,355.331,1.236111
14,357.994,1.357143
15,360.653,2.195122
16,363.309,-17.25
17,365.962,1.292683
18,368.612,2.151515
19,371.259,0.807692
20,373.903,1.12
21,376.543,1.416667
22,379.18,2.083333
23,381.813,2.3
24,384.443,1.368421
25,387.07,4.25
26,389.693,1.333333
27,392.313,1.888889
28,394.929,1.849057
29,397.541,1.357143
30,400.15,0.857143
31,402.755,1.511628
32,405.356,1.451613
33,407.954,0.897959
34,410.547,0.991803
35,413.137,0.883721
36,415.723,0.974359
37,418.305,0.57971
38,420.883,0.719626
39,423.457,0.783482
40,426.027,0.65109
41,428.593,0.677384
42,431.154,0.652038
43,433.712,0.657549
44,436.265,0.657518
45,438.814,0.660563
46,441.359,0.647478
47,443.9,0.639108
48,446.436,0.628966
49,448.967,0.616013
50,451.495,0.609206
51,454.018,0.603632
52,456.536,0.596601
53,459.05,0.6146
54,461.559,0.621203
55,464.064,0.614172
56,466.564,0.619731
57,469.06,0.615675
58,471.551,0.617469
59,474.037,0.643224
60,476.518,0.637012
61,478.995,0.64258
62,481.467,0.644753
63,483.934,0.6707
64,486.396,0.661659
65,488.853,0.678595
66,491.305,0.665528
67,493.753,0.682556
68,496.195,0.687691
69,498.632,0.692478
70,501.065,0.703711
71,503.492,0.72291
72,505.914,0.731299
73,508.332,0.725781
74,510.743,0.738571
75,513.15,0.75616
76,515.552,0.748993
77,517.948,0.747959
78,520.339,0.760413
79,522.725,0.766175
80,525.106,0.758673
81,527.481,0.778057
82,529.851,0.764924
83,532.216,0.77019
84,534.575,0.774198
85,536.929,0.781727
86,539.277,0.756998
87,541.62,0.78664
88,543.957,0.780637
89,546.289,0.76234
90,548.616,0.782933
91,550.936,0.76717
92,553.252,0.784363
93,555.561,0.784982
94,557.865,0.777548
95,560.164,0.788557
96,562.457,0.781694
97,564.744,0.791869
98,567.025,0.794038
99,569.301,0.784657
100,571.571,0.794458
101,573.835,0.792174
102,576.093,0.814698
103,578.346,0.805271
104,580.593,0.816282
105,582.834,0.811651
106,585.069,0.833689
107,587.299,0.82477
108,589.522,0.831233
109,591.74,0.818587
110,593.952,0.817501
111,596.158,0.813882
112,598.358,0.791106
113,600.551,0.806479
114,602.739,0.781284
115,604.922,0.787489
116,607.098,0.786035
117,609.268,0.783331
118,611.432,0.774146
119,613.59,0.775055
120,615.742,0.764632
121,617.887,0.759583
122,620.027,0.756067
123,622.161,0.755931
124,624.289,0.752688
125,626.41,0.742684
126,628.526,0.74189
127,630.635,0.741077
128,632.738,0.74479
129,634.835,0.751422
130,636.926,0.760924
131,639.011,0.738189
132,641.089,0.753109
133,643.162,0.75319
134,645.228,0.751249
135,647.288,0.753865
136,649.341,0.75356
137,651.389,0.741634
138,653.43,0.740219
139,655.465,0.743281
140,657.494,0.763172
141,659.516,0.776974
142,661.532,0.76289
143,663.542,0.75349
144,665.546,0.7777
145,667.543,0.753449
146,669.535,0.773846
147,671.519,0.758859
148,673.498,0.784657
149,675.47,0.756121
150,677.436,0.760417
151,679.396,0.804852
152,681.349,0.77163
153,683.296,0.776596
154,685.236,0.777778
155,687.171,0.8161
156,689.099,0.767083
157,691.02,0.784689
158,692.935,0.777228
159,694.844,0.810785
160,696.747,0.83046
161,698.643,0.757
162,700.533,0.779787
163,702.416,0.768692
164,704.293,0.762608
165,706.164,0.78025
166,708.029,0.843338
167,709.887,0.909524
168,711.738,0.818898
169,713.584,0.792144
170,715.423,0.816248
171,717.255,0.869654
