,Wavelength[nm],Average
0,320.469,1.0
1,323.166,76.0
2,325.861,70.0
3,328.553,99.0
4,331.243,129.0
5,333.93,120.0
6,336.615,111.0
7,339.297,111.0
8,341.976,116.0
9,344.653,153.0
10,347.327,155.0
11,349.998,169.0
12,352.666,194.0
13,355.331,228.0
14,357.994,243.0
15,360.653,366.0
16,363.309,570.0
17,365.962,1090.0
18,368.612,2268.0
19,371.259,5268.0
20,373.903,11507.0
21,376.543,21856.0
22,379.18,36614.0
23,381.813,50641.0
24,384.443,53420.0
25,387.07,53592.0
26,389.693,53159.0
27,392.313,53105.0
28,394.929,44131.0
29,397.541,31770.0
30,400.15,22546.0
31,402.755,15538.0
32,405.356,10246.0
33,407.954,6784.0
34,410.547,4498.0
35,413.137,3132.0
36,415.723,2184.0
37,418.305,1553.0
38,420.883,1149.0
39,423.457,870.0
40,426.027,761.0
41,428.593,587.0
42,431.154,549.0
43,433.712,474.0
44,436.265,456.0
45,438.814,441.0
46,441.359,419.0
47,443.9,411.0
48,446.436,431.0
49,448.967,415.0
50,451.495,422.0
51,454.018,429.0
52,456.536,433.0
53,459.05,443.0
54,461.559,440.0
55,464.064,437.0
56,466.564,462.0
57,469.06,411.0
58,471.551,397.0
59,474.037,429.0
60,476.518,408.0
61,478.995,436.0
62,481.467,390.0
63,483.934,366.0
64,486.396,403.0
65,488.853,356.0
66,491.305,362.0
67,493.753,372.0
68,496.195,410.0
69,498.632,400.0
70,501.065,359.0
71,503.492,414.0
72,505.914,390.0
73,508.332,383.0
74,510.743,357.0
75,513.15,360.0
76,515.552,373.0
77,517.948,383.0
78,520.339,424.0
79,522.725,344.0
80,525.106,340.0
81,527.481,367.0
82,529.851,349.0
83,532.216,357.0
84,534.575,315.0
85,536.929,353.0
86,539.277,309.0
87,541.62,278.0
88,543.957,298.0
89,546.289,318.0
90,548.616,267.0
91,550.936,272.0
92,553.252,233.0
93,555.561,212.0
94,557.865,236.0
95,560.164,173.0
96,562.457,184.0
97,564.744,196.0
98,567.025,194.0
99,569.301,210.0
100,571.571,200.0
101,573.835,160.0
102,576.093,168.0
103,578.346,178.0
104,580.593,197.0
105,582.834,156.0
106,585.069,158.0
107,587.299,139.0
108,589.522,128.0
109,591.74,169.0
110,593.952,140.0
111,596.158,134.0
112,598.358,122.0
113,600.551,123.0
114,602.739,124.0
115,604.922,103.0
116,607.098,143.0
117,609.268,87.0
118,611.432,108.0
119,613.59,95.0
120,615.742,90.0
121,617.887,68.0
122,620.027,107.0
123,622.161,95.0
124,624.289,60.0
125,626.41,65.0
126,628.526,67.0
127,630.635,78.0
128,632.738,99.0
129,634.835,51.0
130,636.926,75.0
131,639.011,73.0
132,641.089,33.0
133,643.162,59.0
134,645.228,63.0
135,647.288,51.0
136,649.341,52.0
137,651.389,35.0
138,653.43,52.0
139,655.465,17.0
140,657.494,62.0
141,659.516,16.0
142,661.532,37.0
143,663.542,77.0
144,665.546,22.0
145,667.543,24.0
146,669.535,60.0
147,671.519,29.0
148,673.498,61.0
149,675.47,33.0
150,677.436,10.0
151,679.396,54.0
152,681.349,42.0
153,683.296,20.0
154,685.236,32.0
155,687.171,20.0
156,689.099,38.0
157,691.02,18.0
158,692.935,36.0
159,694.844,40.0
160,696.747,28.0
161,698.643,21.0
162,700.533,33.0
163,702.416,11.0
164,704.293,22.0
165,706.164,9.0
166,708.029,18.0
167,709.887,47.0
168,711.738,-15.0
169,713.584,1.0
170,715.423,39.0
171,717.255,-6.0
172,719.082,5.0
173,720.901,20.0
174,722.715,27.0
175,724.522,16.0
176,726.323,20.0
177,728.117,1.0
178,729.905,2.0
179,731.687,-30.0
180,733.462,5.0
181,735.232,16.0
