,Wavelength[nm],Average
0,320.469,8.0
1,323.166,81.0
2,325.861,113.0
3,328.553,92.0
4,331.243,116.0
5,333.93,96.0
6,336.615,168.0
7,339.297,143.0
8,341.976,210.0
9,344.653,191.0
10,347.327,183.0
11,349.998,252.0
12,352.666,269.0
13,355.331,291.0
14,357.994,399.0
15,360.653,563.0
16,363.309,870.0
17,365.962,1651.0
18,368.612,3649.0
19,371.259,8291.0
20,373.903,17540.0
21,376.543,32397.0
22,379.18,49719.0
23,381.813,53290.0
24,384.443,53445.0
25,387.07,53565.0
26,389.693,53090.0
27,392.313,53399.0
28,394.929,52664.0
29,397.541,44875.0
30,400.15,32906.0
31,402.755,22745.0
32,405.356,15092.0
33,407.954,9890.0
34,410.547,6659.0
35,413.137,4487.0
36,415.723,3114.0
37,418.305,2158.0
38,420.883,1584.0
39,423.457,1200.0
40,426.027,953.0
41,428.593,848.0
42,431.154,664.0
43,433.712,637.0
44,436.265,574.0
45,438.814,520.0
46,441.359,469.0
47,443.9,487.0
48,446.436,481.0
49,448.967,516.0
50,451.495,516.0
51,454.018,498.0
52,456.536,508.0
53,459.05,509.0
54,461.559,511.0
55,464.064,538.0
56,466.564,516.0
57,469.06,514.0
58,471.551,567.0
59,474.037,503.0
60,476.518,546.0
61,478.995,541.0
62,481.467,532.0
63,483.934,565.0
64,486.396,595.0
65,488.853,611.0
66,491.305,645.0
67,493.753,654.0
68,496.195,665.0
69,498.632,666.0
70,501.065,734.0
71,503.492,696.0
72,505.914,785.0
73,508.332,747.0
74,510.743,777.0
75,513.15,793.0
76,515.552,801.0
77,517.948,782.0
78,520.339,751.0
79,522.725,764.0
80,525.106,748.0
81,527.481,761.0
82,529.851,765.0
83,532.216,771.0
84,534.575,762.0
85,536.929,807.0
86,539.277,704.0
87,541.62,662.0
88,543.957,646.0
89,546.289,630.0
90,548.616,606.0
91,550.936,544.0
92,553.252,530.0
93,555.561,517.0
94,557.865,501.0
95,560.164,504.0
96,562.457,445.0
97,564.744,439.0
98,567.025,424.0
99,569.301,366.0
100,571.571,418.0
101,573.835,414.0
102,576.093,390.0
103,578.346,372.0
104,580.593,342.0
105,582.834,310.0
106,585.069,298.0
107,587.299,300.0
108,589.522,264.0
109,591.74,251.0
110,593.952,266.0
111,596.158,222.0
112,598.358,255.0
113,600.551,210.0
114,602.739,200.0
115,604.922,221.0
116,607.098,192.0
117,609.268,267.0
118,611.432,195.0
119,613.59,214.0
120,615.742,180.0
121,617.887,166.0
122,620.027,169.0
123,622.161,133.0
124,624.289,113.0
125,626.41,136.0
126,628.526,123.0
127,630.635,111.0
128,632.738,142.0
129,634.835,131.0
130,636.926,119.0
131,639.011,123.0
132,641.089,82.0
133,643.162,107.0
134,645.228,113.0
135,647.288,70.0
136,649.341,59.0
137,651.389,100.0
138,653.43,98.0
139,655.465,83.0
140,657.494,51.0
141,659.516,61.0
142,661.532,45.0
143,663.542,50.0
144,665.546,88.0
145,667.543,60.0
146,669.535,52.0
147,671.519,37.0
148,673.498,67.0
149,675.47,69.0
150,677.436,83.0
151,679.396,49.0
152,681.349,28.0
153,683.296,37.0
154,685.236,37.0
155,687.171,11.0
156,689.099,34.0
157,691.02,58.0
158,692.935,44.0
159,694.844,35.0
160,696.747,33.0
161,698.643,15.0
162,700.533,12.0
163,702.416,24.0
164,704.293,48.0
165,706.164,11.0
166,708.029,65.0
167,709.887,60.0
168,711.738,33.0
169,713.584,25.0
170,715.423,30.0
171,717.255,34.0
172,719.082,38.0
173,720.901,33.0
174,722.715,29.0
175,724.522,18.0
176,726.323,19.0
177,728.117,41.0
178,729.905,6.0
179,731.687,39.0
180,733.462,6.0
181,735.232,16.0
182,736.994,4.0
183,738.751,45.0
184,740.501,14.0
185,742.244,33.0
186,743.982,41.0
187,745.713,9.0
188,747.437,-9.0
189,749.156,6.0
190,750.868,4.0
191,752.573,10.0
192,754.273,25.0
193,755.966,42.0
194,757.653,9.0
195,759.333,22.0
196,761.008,-3.0
197,762.676,9.0
198,764.337,38.0
199,765.993,27.0
200,767.642,12.0
201,769.285,16.0
202,770.922,29.0
203,772.552,20.0
204,774.176,4.0
205,775.795,24.0
206,777.406,19.0
207,779.012,37.0
208,780.611,2.0
209,782.205,5.0
210,783.792,22.0
211,785.373,-10.0
212,786.947,29.0
213,788.516,-9.0
214,790.078,32.0
215,791.635,41.0
216,793.185,18.0
217,794.729,-1.0
218,796.267,-4.0
219,797.799,5.0
220,799.325,15.0
221,800.844,23.0
222,802.358,3.0
223,803.866,31.0
224,805.368,28.0
225,806.863,18.0
226,808.353,-2.0
227,809.836,8.0
228,811.314,12.0
229,812.786,-2.0
230,814.252,6.0
231,815.711,16.0
232,817.165,6.0
233,818.613,23.0
234,820.055,-5.0
235,821.491,4.0
236,822.922,33.0
237,824.346,25.0
238,825.765,-6.0
239,827.178,27.0
240,828.585,7.0
241,829.986,2.0
242,831.381,-6.0
243,832.771,29.0
244,834.155,-8.0
245,835.533,15.0
246,836.906,3.0
247,838.272,13.0
248,839.633,4.0
249,840.989,-14.0
250,842.339,4.0
251,843.683,28.0
252,845.021,14.0
253,846.354,4.0
254,847.682,8.0
255,849.004,37.0
256,850.32,-5.0
257,851.631,-16.0
258,852.936,-3.0
259,854.236,6.0
260,855.53,30.0
261,856.819,-1.0
262,858.102,26.0
263,859.38,2.0
264,860.653,3.0
265,861.92,34.0
266,863.182,8.0
267,864.439,12.0
268,865.69,33.0
269,866.936,11.0
270,868.177,18.0
271,869.412,26.0
272,870.642,13.0
273,871.867,1.0
274,873.087,22.0
275,874.302,9.0
276,875.512,13.0
277,876.716,6.0
278,877.916,22.0
279,879.11,7.0
280,880.299,42.0
281,881.483,-7.0
282,882.663,17.0
283,883.837,3.0
284,885.006,9.0
285,886.17,13.0
286,887.33,12.0
287,888.484,10.0
