,Wavelength[nm],Average
0,320.469,-1.272727
1,323.166,2.888889
2,325.861,7.363636
3,328.553,1.928571
4,331.243,1.54717
5,333.93,-16.799999
6,336.615,1.434783
7,339.297,1.210526
8,341.976,0.846154
9,344.653,1.372549
10,347.327,0.844828
11,349.998,0.565789
12,352.666,8.285714
13,355.331,1.097222
14,357.994,1.142857
15,360.653,1.756098
16,363.309,-18.75
17,365.962,1.926829
18,368.612,2.212121
19,371.259,1.0
20,373.903,1.32
21,376.543,1.6875
22,379.18,1.805556
23,381.813,2.2
24,384.443,2.210526
25,387.07,3.125
26,389.693,1.104167
27,392.313,1.166667
28,394.929,0.716981
29,397.541,1.232143
30,400.15,0.971429
31,402.755,1.581395
32,405.356,1.16129
33,407.954,1.122449
34,410.547,0.795082
35,413.137,1.232558
36,415.723,1.134615
37,418.305,0.673913
38,420.883,1.012461
39,423.457,0.984375
40,426.027,0.909657
41,428.593,0.925721
42,431.154,0.952978
43,433.712,0.935449
44,436.265,0.931581
45,438.814,0.94944
46,441.359,0.936696
47,443.9,0.929814
48,446.436,0.913054
49,448.967,0.904684
50,451.495,0.894478
51,454.018,0.88899
52,456.536,0.886778
53,459.05,0.903331
54,461.559,0.897086
55,464.064,0.89761
56,466.564,0.909955
57,469.06,0.919444
58,471.551,0.908973
59,474.037,0.940187
60,476.518,0.933397
61,478.995,0.953928
62,481.467,0.947884
63,483.934,0.972954
64,486.396,0.969032
65,488.853,0.986133
66,491.305,0.98868
67,493.753,0.979864
68,496.195,1.024087
69,498.632,1.033071
70,501.065,1.040412
71,503.492,1.062464
72,505.914,1.072013
73,508.332,1.059467
74,510.743,1.063967
75,513.15,1.099076
76,515.552,1.108389
77,517.948,1.117042
78,520.339,1.130126
79,522.725,1.139133
80,525.106,1.124224
81,527.481,1.139731
82,529.851,1.14453
83,532.216,1.134783
84,534.575,1.157115
85,536.929,1.14529
86,539.277,1.125566
87,541.62,1.140756
88,543.957,1.144953
89,546.289,1.140148
90,548.616,1.13119
91,550.936,1.132143
92,553.252,1.158876
93,555.561,1.157384
94,557.865,1.15391
95,560.164,1.163903
96,562.457,1.161339
97,564.744,1.149649
98,567.025,1.169241
99,569.301,1.145626
100,571.571,1.162201
101,573.835,1.183353
102,576.093,1.18727
103,578.346,1.18782
104,580.593,1.217821
105,582.834,1.202693
106,585.069,1.215174
107,587.299,1.206875
108,589.522,1.22246
109,591.74,1.198885
110,593.952,1.211334
111,596.158,1.193489
112,598.358,1.194596
113,600.551,1.186335
114,602.739,1.169733
115,604.922,1.173828
116,607.098,1.154827
117,609.268,1.163265
118,611.432,1.156341
119,613.59,1.133791
120,615.742,1.141946
121,617.887,1.122814
122,620.027,1.104688
123,622.161,1.116529
124,624.289,1.100672
125,626.41,1.100426
126,628.526,1.103103
127,630.635,1.089234
128,632.738,1.09695
129,634.835,1.098609
130,636.926,1.110665
131,639.011,1.098952
132,641.089,1.096954
133,643.162,1.106265
134,645.228,1.116084
135,647.288,1.120978
136,649.341,1.109529
137,651.389,1.105623
138,653.43,1.121507
139,655.465,1.121833
140,657.494,1.122849
141,659.516,1.114839
142,661.532,1.10991
143,663.542,1.093274
144,665.546,1.124082
145,667.543,1.112927
146,669.535,1.127308
147,671.519,1.118941
148,673.498,1.156124
149,675.47,1.144068
150,677.436,1.112599
151,679.396,1.118598
152,681.349,1.150677
153,683.296,1.152691
154,685.236,1.123244
155,687.171,1.148508
156,689.099,1.156503
157,691.02,1.169856
158,692.935,1.14604
159,694.844,1.232734
160,696.747,1.19636
161,698.643,1.076
162,700.533,1.094681
163,702.416,1.121495
164,704.293,1.134071
165,706.164,1.226704
166,708.029,1.156662
167,709.887,1.246032
168,711.738,1.067716
169,713.584,1.183306
