,Wavelength[nm],Average
0,320.469,-0.181818
1,323.166,1.481481
2,325.861,4.727273
3,328.553,2.214286
4,331.243,0.679245
5,333.93,-8.4
6,336.615,0.413043
7,339.297,0.964912
8,341.976,0.461538
9,344.653,1.078431
10,347.327,0.413793
11,349.998,0.539474
12,352.666,4.0
13,355.331,0.041667
14,357.994,0.285714
15,360.653,0.317073
16,363.309,-7.5
17,365.962,0.390244
18,368.612,0.575758
19,371.259,0.903846
20,373.903,-0.12
21,376.543,0.041667
22,379.18,0.805556
23,381.813,1.75
24,384.443,0.5
25,387.07,3.1875
26,389.693,0.479167
27,392.313,0.805556
28,394.929,0.415094
29,397.541,0.160714
30,400.15,0.685714
31,402.755,1.209302
32,405.356,0.806452
33,407.954,0.867347
34,410.547,0.598361
35,413.137,0.550388
36,415.723,0.583333
37,418.305,0.532609
38,420.883,0.535826
39,423.457,0.513393
40,426.027,0.570093
41,428.593,0.473392
42,431.154,0.482759
43,433.712,0.507112
44,436.265,0.472362
45,438.814,0.492211
46,441.359,0.479921
47,443.9,0.471078
48,446.436,0.468394
49,448.967,0.461765
50,451.495,0.455089
51,454.018,0.449943
52,456.536,0.444264
53,459.05,0.467612
54,461.559,0.465437
55,464.064,0.464321
56,466.564,0.466188
57,469.06,0.47619
58,471.551,0.480494
59,474.037,0.488551
60,476.518,0.480495
61,478.995,0.483511
62,481.467,0.502271
63,483.934,0.489442
64,486.396,0.505662
65,488.853,0.494073
66,491.305,0.514951
67,493.753,0.505445
68,496.195,0.512554
69,498.632,0.516838
70,501.065,0.519526
71,503.492,0.525424
72,505.914,0.535355
73,508.332,0.524263
74,510.743,0.518338
75,513.15,0.54295
76,515.552,0.539262
77,517.948,0.53428
78,520.339,0.556345
79,522.725,0.553392
80,525.106,0.546584
81,527.481,0.562472
82,529.851,0.551414
83,532.216,0.55631
84,534.575,0.564711
85,536.929,0.562779
86,539.277,0.55172
87,541.62,0.567746
88,543.957,0.555941
89,546.289,0.558574
90,548.616,0.547687
91,550.936,0.564286
92,553.252,0.565804
93,555.561,0.582156
94,557.865,0.571369
95,560.164,0.581813
96,562.457,0.581557
97,564.744,0.572123
98,567.025,0.572629
99,569.301,0.576178
100,571.571,0.573286
101,573.835,0.589452
102,576.093,0.595538
103,578.346,0.595573
104,580.593,0.601538
105,582.834,0.607448
106,585.069,0.612235
107,587.299,0.598412
108,589.522,0.611923
109,591.74,0.611648
110,593.952,0.613032
111,596.158,0.609582
112,598.358,0.600024
113,600.551,0.598831
114,602.739,0.593883
115,604.922,0.600563
116,607.098,0.582514
117,609.268,0.59147
118,611.432,0.577805
119,613.59,0.576819
120,615.742,0.580915
121,617.887,0.560228
122,620.027,0.561682
123,622.161,0.570062
124,624.289,0.555914
125,626.41,0.54774
126,628.526,0.552891
127,630.635,0.551346
128,632.738,0.557233
129,634.835,0.564949
130,636.926,0.570735
131,639.011,0.559182
132,641.089,0.575599
133,643.162,0.563321
134,645.228,0.557642
135,647.288,0.564981
136,649.341,0.560789
137,651.389,0.566583
138,653.43,0.571567
139,655.465,0.573074
140,657.494,0.587366
141,659.516,0.598207
142,661.532,0.574869
143,663.542,0.562817
144,665.546,0.581964
145,667.543,0.574074
146,669.535,0.590385
147,671.519,0.586151
148,673.498,0.597577
149,675.47,0.596987
150,677.436,0.59375
151,679.396,0.595687
152,681.349,0.608005
153,683.296,0.605131
154,685.236,0.624521
155,687.171,0.624566
156,689.099,0.609846
157,691.02,0.611643
158,692.935,0.610561
159,694.844,0.607379
160,696.747,0.636015
161,698.643,0.631
162,700.533,0.619149
163,702.416,0.586449
164,704.293,0.637146
165,706.164,0.664812
166,708.029,0.66325
167,709.887,0.684127
168,711.738,0.691339
169,713.584,0.625205
170,715.423,0.72147
171,717.255,0.629328
172,719.082,0.659229
173,720.901,0.632135
174,722.715,0.733668
175,724.522,0.633508
176,726.323,0.746518
177,728.117,0.654762
178,729.905,0.67284
179,731.687,0.774436
180,733.462,0.744755
181,735.232,0.634686
182,736.994,0.739837
183,738.751,0.669173
184,740.501,0.926471
185,742.244,0.55157
186,743.982,0.640449
187,745.713,0.621891
188,747.437,0.824742
189,749.156,0.855422
190,750.868,0.556338
191,752.573,0.649573
192,754.273,0.51875
193,755.966,0.714286
194,757.653,0.796296
195,759.333,0.579365
196,761.008,0.793103
197,762.676,0.824561
198,764.337,0.87963
199,765.993,1.142857
200,767.642,0.382353
201,769.285,0.720588
202,770.922,0.658537
203,772.552,0.958333
204,774.176,0.395604
205,775.795,1.090909
206,777.406,1.081081
207,779.012,1.5
208,780.611,0.261905
209,782.205,0.465909
210,783.792,1.51282
211,785.373,0.666667
212,786.947,0.566667
213,788.516,0.901408
214,790.078,0.7
215,791.635,1.403846
216,793.185,-0.037736
217,794.729,0.212121
218,796.267,0.666667
219,797.799,-0.172414
220,799.325,0.612245
221,800.844,0.625
222,802.358,2.0
223,803.866,0.56
224,805.368,1.821429
225,806.863,0.571429
226,808.353,1.357143
227,809.836,0.042553
228,811.314,8.666667
229,812.786,1.612903
230,814.252,0.394737
231,815.711,3.75
232,817.165,0.144737
233,818.613,0.512195
234,820.055,0.419355
235,821.491,1.27907
236,822.922,1.583333
237,824.346,1.102041
238,825.765,1.521739
239,827.178,0.658537
240,828.585,0.868421
241,829.986,1.44186
242,831.381,4.0
243,832.771,0.73913
244,834.155,28.0
245,835.533,0.925926
246,836.906,0.418605
247,838.272,0.125
248,839.633,-4.0
249,840.989,0.054054
250,842.339,0.571429
251,843.683,0.333333
252,845.021,2.454545
253,846.354,0.857143
254,847.682,0.289474
255,849.004,1.571429
256,850.32,1.076923
257,851.631,0.755556
258,852.936,0.114754
259,854.236,0.114286
260,855.53,1.588235
261,856.819,0.212766
262,858.102,0.619048
263,859.38,0.75
264,860.653,0.821429
265,861.92,0.837838
266,863.182,0.315789
267,864.439,0.864865
268,865.69,1.388889
269,866.936,2.296296
270,868.177,6.142857
271,869.412,3.285714
272,870.642,0.133333
273,871.867,0.875
274,873.087,13.75
275,874.302,0.137931
276,875.512,1.307692
277,876.716,0.615385
278,877.916,2.388889
279,879.11,-0.136364
280,880.299,1.625
281,881.483,-3.0
282,882.663,0.891892
283,883.837,-0.384615
284,885.006,1.304348
285,886.17,4.6
286,887.33,0.4
287,888.484,-9.25
