,Wavelength[nm],Average
0,320.469,0.181818
1,323.166,1.62963
2,325.861,6.727273
3,328.553,1.892857
4,331.243,1.037736
5,333.93,-6.6
6,336.615,1.5
7,339.297,1.245614
8,341.976,1.564103
9,344.653,0.921569
10,347.327,0.810345
11,349.998,0.75
12,352.666,9.571428
13,355.331,0.916667
14,357.994,0.964286
15,360.653,1.487805
16,363.309,-14.5
17,365.962,1.219512
18,368.612,2.0
19,371.259,1.288462
20,373.903,0.54
21,376.543,1.395833
22,379.18,1.166667
23,381.813,2.3
24,384.443,0.789474
25,387.07,4.5
26,389.693,1.25
27,392.313,1.805556
28,394.929,0.849057
29,397.541,0.839286
30,400.15,0.928571
31,402.755,1.27907
32,405.356,1.354839
33,407.954,1.183674
34,410.547,0.737705
35,413.137,1.077519
36,415.723,0.99359
37,418.305,0.619565
38,420.883,0.713396
39,423.457,0.645089
40,426.027,0.661994
41,428.593,0.733925
42,431.154,0.739028
43,433.712,0.709519
44,436.265,0.712795
45,438.814,0.706477
46,441.359,0.716518
47,443.9,0.710335
48,446.436,0.706951
49,448.967,0.698148
50,451.495,0.683328
51,454.018,0.688195
52,456.536,0.687078
53,459.05,0.698228
54,461.559,0.700868
55,464.064,0.698307
56,466.564,0.709058
57,469.06,0.721429
58,471.551,0.728002
59,474.037,0.734112
60,476.518,0.730495
61,478.995,0.753152
62,481.467,0.74492
63,483.934,0.760854
64,486.396,0.764271
65,488.853,0.781481
66,491.305,0.773815
67,493.753,0.76392
68,496.195,0.781792
69,498.632,0.798548
70,501.065,0.805129
71,503.492,0.821558
72,505.914,0.813547
73,508.332,0.814011
74,510.743,0.825309
75,513.15,0.83128
76,515.552,0.849329
77,517.948,0.85031
78,520.339,0.845819
79,522.725,0.86495
80,525.106,0.856385
81,527.481,0.880822
82,529.851,0.857041
83,532.216,0.863693
84,534.575,0.872087
85,536.929,0.871334
86,539.277,0.856972
87,541.62,0.874224
88,543.957,0.860248
89,546.289,0.873167
90,548.616,0.8585
91,550.936,0.873489
92,553.252,0.884669
93,555.561,0.884871
94,557.865,0.886223
95,560.164,0.903952
96,562.457,0.884563
97,564.744,0.879525
98,567.025,0.891734
99,569.301,0.90323
100,571.571,0.883373
101,573.835,0.909698
102,576.093,0.917979
103,578.346,0.914278
104,580.593,0.928718
105,582.834,0.93533
106,585.069,0.939078
107,587.299,0.934847
108,589.522,0.946811
109,591.74,0.936431
110,593.952,0.943078
111,596.158,0.931818
112,598.358,0.924755
113,600.551,0.925344
114,602.739,0.91556
115,604.922,0.91529
116,607.098,0.896782
117,609.268,0.896248
118,611.432,0.898049
119,613.59,0.890713
120,615.742,0.890195
121,617.887,0.875202
122,620.027,0.860501
123,622.161,0.877966
124,624.289,0.864919
125,626.41,0.863992
126,628.526,0.860367
127,630.635,0.865711
128,632.738,0.869073
129,634.835,0.858249
130,636.926,0.868073
131,639.011,0.86291
132,641.089,0.870968
133,643.162,0.881546
134,645.228,0.891109
135,647.288,0.88529
136,649.341,0.88609
137,651.389,0.863874
138,653.43,0.907412
139,655.465,0.907346
140,657.494,0.895968
141,659.516,0.899913
142,661.532,0.914789
143,663.542,0.882297
144,665.546,0.901433
145,667.543,0.905229
146,669.535,0.918462
147,671.519,0.885947
148,673.498,0.94437
149,675.47,0.923729
150,677.436,0.884425
151,679.396,0.913747
152,681.349,0.957622
153,683.296,0.929912
154,685.236,0.9106
155,687.171,0.920888
156,689.099,0.911095
157,691.02,0.964912
158,692.935,0.928218
159,694.844,0.998108
160,696.747,0.92433
161,698.643,0.905
162,700.533,0.919149
163,702.416,0.959112
164,704.293,0.917589
165,706.164,0.990264
166,708.029,0.964861
167,709.887,1.028571
168,711.738,0.930709
169,713.584,0.937807
170,715.423,0.992263
171,717.255,0.997963
172,719.082,0.823529
173,720.901,0.879493
174,722.715,1.037688
175,724.522,0.879581
176,726.323,1.064067
177,728.117,0.96131
178,729.905,0.941358
179,731.687,1.041353
180,733.462,0.86014
181,735.232,0.97048
182,736.994,0.922764
183,738.751,0.87218
184,740.501,1.068627
185,742.244,1.044843
186,743.982,1.089888
187,745.713,1.014925
188,747.437,0.974227
189,749.156,0.885542
190,750.868,1.161972
191,752.573,1.273504
192,754.273,1.0375
193,755.966,1.136054
194,757.653,1.222222
195,759.333,0.730159
196,761.008,0.988506
197,762.676,1.087719
198,764.337,0.861111
199,765.993,1.666667
200,767.642,1.205882
201,769.285,1.411765
202,770.922,1.085366
203,772.552,1.770833
204,774.176,0.538462
205,775.795,1.145455
206,777.406,2.486486
207,779.012,2.0
208,780.611,0.880952
209,782.205,0.920455
210,783.792,1.179487
211,785.373,1.777778
212,786.947,0.8
213,788.516,1.042253
214,790.078,2.175
215,791.635,1.153846
216,793.185,1.132075
217,794.729,1.136364
218,796.267,1.933333
219,797.799,1.551724
220,799.325,1.285714
221,800.844,2.208333
222,802.358,1.766667
223,803.866,0.52
224,805.368,1.642857
225,806.863,2.371428
226,808.353,1.619048
227,809.836,1.425532
228,811.314,26.666666
229,812.786,2.193548
230,814.252,1.052632
231,815.711,14.25
232,817.165,0.934211
233,818.613,1.95122
234,820.055,1.274194
235,821.491,1.325581
236,822.922,2.958333
237,824.346,1.530612
238,825.765,1.304348
239,827.178,1.365854
240,828.585,1.473684
241,829.986,1.325581
242,831.381,3.6875
243,832.771,2.521739
244,834.155,59.0
245,835.533,1.888889
246,836.906,1.372093
247,838.272,1.535714
248,839.633,-8.0
249,840.989,1.459459
250,842.339,0.877551
251,843.683,1.229167
252,845.021,5.727273
253,846.354,0.821429
254,847.682,1.921053
255,849.004,1.828571
256,850.32,1.846154
257,851.631,0.711111
258,852.936,0.606557
259,854.236,2.114286
260,855.53,5.0
261,856.819,1.212766
262,858.102,1.166667
263,859.38,1.229167
264,860.653,1.857143
265,861.92,1.810811
266,863.182,0.973684
267,864.439,1.486486
268,865.69,3.222222
269,866.936,1.592593
270,868.177,1.714286
271,869.412,6.571429
272,870.642,1.3
273,871.867,1.59375
274,873.087,9.5
275,874.302,1.172414
276,875.512,3.307692
277,876.716,1.846154
278,877.916,3.722222
279,879.11,0.712121
280,880.299,3.375
281,881.483,-17.25
282,882.663,1.72973
283,883.837,5.538462
284,885.006,1.652174
285,886.17,12.8
286,887.33,1.233333
287,888.484,-3.75
