,Wavelength[nm],Average
0,320.469,0.0
1,323.166,109.0
2,325.861,91.0
3,328.553,104.0
4,331.243,129.0
5,333.93,97.0
6,336.615,142.0
7,339.297,146.0
8,341.976,135.0
9,344.653,187.0
10,347.327,199.0
11,349.998,205.0
12,352.666,212.0
13,355.331,316.0
14,357.994,378.0
15,360.653,520.0
16,363.309,805.0
17,365.962,1502.0
18,368.612,3341.0
19,371.259,7580.0
20,373.903,16287.0
21,376.543,30722.0
22,379.18,48880.0
23,381.813,53338.0
24,384.443,53432.0
25,387.07,53603.0
26,389.693,53117.0
27,392.313,53408.0
28,394.929,53091.0
29,397.541,43570.0
30,400.15,31595.0
31,402.755,21845.0
32,405.356,14639.0
33,407.954,9649.0
34,410.547,6476.0
35,413.137,4542.0
36,415.723,3083.0
37,418.305,2193.0
38,420.883,1620.0
39,423.457,1273.0
40,426.027,983.0
41,428.593,825.0
42,431.154,705.0
43,433.712,686.0
44,436.265,613.0
45,438.814,621.0
46,441.359,578.0
47,443.9,559.0
48,446.436,571.0
49,448.967,600.0
50,451.495,587.0
51,454.018,627.0
52,456.536,623.0
53,459.05,610.0
54,461.559,592.0
55,464.064,594.0
56,466.564,559.0
57,469.06,613.0
58,471.551,635.0
59,474.037,573.0
60,476.518,583.0
61,478.995,583.0
62,481.467,560.0
63,483.934,541.0
64,486.396,560.0
65,488.853,560.0
66,491.305,566.0
67,493.753,546.0
68,496.195,518.0
69,498.632,498.0
70,501.065,549.0
71,503.492,506.0
72,505.914,505.0
73,508.332,510.0
74,510.743,524.0
75,513.15,554.0
76,515.552,532.0
77,517.948,531.0
78,520.339,496.0
79,522.725,533.0
80,525.106,522.0
81,527.481,500.0
82,529.851,498.0
83,532.216,454.0
84,534.575,464.0
85,536.929,435.0
86,539.277,475.0
87,541.62,426.0
88,543.957,380.0
89,546.289,355.0
90,548.616,380.0
91,550.936,323.0
92,553.252,316.0
93,555.561,329.0
94,557.865,283.0
95,560.164,263.0
96,562.457,284.0
97,564.744,273.0
98,567.025,278.0
99,569.301,235.0
100,571.571,252.0
101,573.835,243.0
102,576.093,234.0
103,578.346,263.0
104,580.593,222.0
105,582.834,244.0
106,585.069,222.0
107,587.299,167.0
108,589.522,188.0
109,591.74,149.0
110,593.952,188.0
111,596.158,165.0
112,598.358,153.0
113,600.551,144.0
114,602.739,136.0
115,604.922,161.0
116,607.098,116.0
117,609.268,103.0
118,611.432,107.0
119,613.59,114.0
120,615.742,120.0
121,617.887,128.0
122,620.027,82.0
123,622.161,91.0
124,624.289,91.0
125,626.41,72.0
126,628.526,76.0
127,630.635,103.0
128,632.738,76.0
129,634.835,106.0
130,636.926,85.0
131,639.011,90.0
132,641.089,93.0
133,643.162,49.0
134,645.228,52.0
135,647.288,61.0
136,649.341,64.0
137,651.389,50.0
138,653.43,63.0
139,655.465,50.0
140,657.494,61.0
141,659.516,26.0
142,661.532,28.0
143,663.542,65.0
144,665.546,29.0
145,667.543,41.0
146,669.535,43.0
147,671.519,68.0
148,673.498,33.0
149,675.47,8.0
150,677.436,29.0
151,679.396,39.0
152,681.349,62.0
153,683.296,25.0
154,685.236,40.0
155,687.171,26.0
156,689.099,37.0
157,691.02,23.0
158,692.935,16.0
159,694.844,37.0
160,696.747,2.0
161,698.643,32.0
162,700.533,40.0
163,702.416,14.0
164,704.293,35.0
165,706.164,5.0
166,708.029,9.0
167,709.887,26.0
168,711.738,10.0
169,713.584,13.0
170,715.423,27.0
171,717.255,17.0
172,719.082,28.0
173,720.901,18.0
174,722.715,-4.0
175,724.522,20.0
176,726.323,10.0
177,728.117,-1.0
178,729.905,15.0
179,731.687,3.0
180,733.462,25.0
181,735.232,22.0
182,736.994,19.0
183,738.751,10.0
184,740.501,18.0
185,742.244,-14.0
186,743.982,11.0
187,745.713,-2.0
188,747.437,26.0
189,749.156,2.0
190,750.868,24.0
191,752.573,33.0
192,754.273,2.0
193,755.966,-8.0
194,757.653,12.0
195,759.333,8.0
196,761.008,19.0
197,762.676,19.0
198,764.337,27.0
199,765.993,13.0
200,767.642,2.0
201,769.285,22.0
202,770.922,7.0
203,772.552,-7.0
204,774.176,23.0
205,775.795,-9.0
206,777.406,-5.0
207,779.012,-9.0
208,780.611,-2.0
209,782.205,-3.0
210,783.792,1.0
211,785.373,-22.0
212,786.947,-16.0
213,788.516,14.0
214,790.078,-1.0
215,791.635,24.0
216,793.185,16.0
217,794.729,25.0
218,796.267,-13.0
219,797.799,8.0
220,799.325,0.0
221,800.844,10.0
222,802.358,1.0
223,803.866,-1.0
224,805.368,12.0
225,806.863,16.0
226,808.353,-2.0
227,809.836,12.0
228,811.314,-30.0
229,812.786,-12.0
230,814.252,2.0
231,815.711,-13.0
232,817.165,-14.0
233,818.613,-7.0
234,820.055,10.0
235,821.491,4.0
236,822.922,7.0
237,824.346,-7.0
238,825.765,-27.0
239,827.178,-8.0
240,828.585,-10.0
241,829.986,6.0
242,831.381,-3.0
243,832.771,1.0
244,834.155,-1.0
245,835.533,14.0
246,836.906,-33.0
247,838.272,-4.0
248,839.633,5.0
249,840.989,-16.0
250,842.339,17.0
251,843.683,7.0
252,845.021,-1.0
253,846.354,9.0
254,847.682,26.0
255,849.004,-7.0
256,850.32,33.0
257,851.631,-3.0
258,852.936,-14.0
259,854.236,1.0
260,855.53,-2.0
261,856.819,-7.0
262,858.102,17.0
263,859.38,19.0
264,860.653,3.0
265,861.92,11.0
266,863.182,4.0
267,864.439,12.0
268,865.69,3.0
269,866.936,-2.0
270,868.177,-27.0
271,869.412,2.0
272,870.642,19.0
273,871.867,10.0
274,873.087,-2.0
275,874.302,-3.0
276,875.512,17.0
